path,filename,class,split,source,extension
expansion\dog_entropion\train_D29_036c395d-60a5-11ec-8402-0a7404972c70_jpg.rf.BxOGFTBGAp9lKTw3KEOt.jpg,train_D29_036c395d-60a5-11ec-8402-0a7404972c70_jpg.rf.BxOGFTBGAp9lKTw3KEOt.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D29_036f9bae-60a5-11ec-8402-0a7404972c70_jpg.rf.tYy5ta9TvZqRbceT15yx.jpg,train_D29_036f9bae-60a5-11ec-8402-0a7404972c70_jpg.rf.tYy5ta9TvZqRbceT15yx.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D29_0e42584c-60a5-11ec-8402-0a7404972c70_jpg.rf.bJvlW9VpZDELo1bktyKL.jpg,train_D29_0e42584c-60a5-11ec-8402-0a7404972c70_jpg.rf.bJvlW9VpZDELo1bktyKL.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D29_0e462311-60a5-11ec-8402-0a7404972c70_jpg.rf.sZ30ugUiz9sYvJ9P914R.jpg,train_D29_0e462311-60a5-11ec-8402-0a7404972c70_jpg.rf.sZ30ugUiz9sYvJ9P914R.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D29_0e7f1491-60a5-11ec-8402-0a7404972c70_jpg.rf.QgFxcec3mjrQtpLgSV56.jpg,train_D29_0e7f1491-60a5-11ec-8402-0a7404972c70_jpg.rf.QgFxcec3mjrQtpLgSV56.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D29_2e2da3a5-60a5-11ec-8402-0a7404972c70_jpg.rf.fLJoMC7jLnuVHiMjX2Jn.jpg,train_D29_2e2da3a5-60a5-11ec-8402-0a7404972c70_jpg.rf.fLJoMC7jLnuVHiMjX2Jn.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D29_31c88ac1-60a5-11ec-8402-0a7404972c70_jpg.rf.o4PI2HRq7ZHPmEVotLtv.jpg,train_D29_31c88ac1-60a5-11ec-8402-0a7404972c70_jpg.rf.o4PI2HRq7ZHPmEVotLtv.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D29_31cbeaac-60a5-11ec-8402-0a7404972c70_jpg.rf.jgve542Y0FTjG5ka1OAT.jpg,train_D29_31cbeaac-60a5-11ec-8402-0a7404972c70_jpg.rf.jgve542Y0FTjG5ka1OAT.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D29_335a64e4-60a5-11ec-8402-0a7404972c70_jpg.rf.QXLCNGZtn1RyGl44yg0A.jpg,train_D29_335a64e4-60a5-11ec-8402-0a7404972c70_jpg.rf.QXLCNGZtn1RyGl44yg0A.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D29_36a63f0b-60a5-11ec-8402-0a7404972c70_jpg.rf.9oI9SJtMkgtU2fw1b8LC.jpg,train_D29_36a63f0b-60a5-11ec-8402-0a7404972c70_jpg.rf.9oI9SJtMkgtU2fw1b8LC.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D29_36a665d9-60a5-11ec-8402-0a7404972c70_jpg.rf.MKQEgjfNwBwVQ6Z5eweB.jpg,train_D29_36a665d9-60a5-11ec-8402-0a7404972c70_jpg.rf.MKQEgjfNwBwVQ6Z5eweB.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D2_03653371-60a5-11ec-8402-0a7404972c70_jpg.rf.BhBBxLew1pFXcSu0pCII.jpg,train_D2_03653371-60a5-11ec-8402-0a7404972c70_jpg.rf.BhBBxLew1pFXcSu0pCII.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D2_036c6540-60a5-11ec-8402-0a7404972c70_jpg.rf.F4CXlWwlwiunakB1jWYQ.jpg,train_D2_036c6540-60a5-11ec-8402-0a7404972c70_jpg.rf.F4CXlWwlwiunakB1jWYQ.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D2_0e436f8a-60a5-11ec-8402-0a7404972c70_jpg.rf.aaXZLgW7T3H8KrY2To3y.jpg,train_D2_0e436f8a-60a5-11ec-8402-0a7404972c70_jpg.rf.aaXZLgW7T3H8KrY2To3y.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D2_0e4754be-60a5-11ec-8402-0a7404972c70_jpg.rf.tk5YIWqQFDOy67ONONbG.jpg,train_D2_0e4754be-60a5-11ec-8402-0a7404972c70_jpg.rf.tk5YIWqQFDOy67ONONbG.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D2_0e4e1c10-60a5-11ec-8402-0a7404972c70_jpg.rf.twFnvVXllXDUOCy8V2vf.jpg,train_D2_0e4e1c10-60a5-11ec-8402-0a7404972c70_jpg.rf.twFnvVXllXDUOCy8V2vf.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D2_0e5990f2-60a5-11ec-8402-0a7404972c70_jpg.rf.f6q8HDy3peZsZUEAwMxM.jpg,train_D2_0e5990f2-60a5-11ec-8402-0a7404972c70_jpg.rf.f6q8HDy3peZsZUEAwMxM.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D2_0e59c8c9-60a5-11ec-8402-0a7404972c70_jpg.rf.B6MsYDZTg6o2r8xYwhWo.jpg,train_D2_0e59c8c9-60a5-11ec-8402-0a7404972c70_jpg.rf.B6MsYDZTg6o2r8xYwhWo.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D2_0e5e228e-60a5-11ec-8402-0a7404972c70_jpg.rf.xxyYhknwKiSmVDe32snF.jpg,train_D2_0e5e228e-60a5-11ec-8402-0a7404972c70_jpg.rf.xxyYhknwKiSmVDe32snF.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D2_0e7f5a68-60a5-11ec-8402-0a7404972c70_jpg.rf.7mVMNCSWemiatYs0vYRg.jpg,train_D2_0e7f5a68-60a5-11ec-8402-0a7404972c70_jpg.rf.7mVMNCSWemiatYs0vYRg.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D2_2e2a98ef-60a5-11ec-8402-0a7404972c70_jpg.rf.5Ffp30ozXfzBmxjki7mi.jpg,train_D2_2e2a98ef-60a5-11ec-8402-0a7404972c70_jpg.rf.5Ffp30ozXfzBmxjki7mi.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D2_33417f43-60a5-11ec-8402-0a7404972c70_jpg.rf.106TLk66333gWjpEsj2Z.jpg,train_D2_33417f43-60a5-11ec-8402-0a7404972c70_jpg.rf.106TLk66333gWjpEsj2Z.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D2_36a675e3-60a5-11ec-8402-0a7404972c70_jpg.rf.u2lOvBknujhkd40Zn1lg.jpg,train_D2_36a675e3-60a5-11ec-8402-0a7404972c70_jpg.rf.u2lOvBknujhkd40Zn1lg.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D30_036686ed-60a5-11ec-8402-0a7404972c70_jpg.rf.I5UbV7pN7zOGsohljrAT.jpg,train_D30_036686ed-60a5-11ec-8402-0a7404972c70_jpg.rf.I5UbV7pN7zOGsohljrAT.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D30_0e43f97d-60a5-11ec-8402-0a7404972c70_jpg.rf.1hf2OKIrjG7kCasnfE5w.jpg,train_D30_0e43f97d-60a5-11ec-8402-0a7404972c70_jpg.rf.1hf2OKIrjG7kCasnfE5w.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D30_0e4de729-60a5-11ec-8402-0a7404972c70_jpg.rf.1F8ZRTXzNcN5Z3KBPnKf.jpg,train_D30_0e4de729-60a5-11ec-8402-0a7404972c70_jpg.rf.1F8ZRTXzNcN5Z3KBPnKf.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D30_0e585bc5-60a5-11ec-8402-0a7404972c70_jpg.rf.Sbankl7XHj3VeUkitglh.jpg,train_D30_0e585bc5-60a5-11ec-8402-0a7404972c70_jpg.rf.Sbankl7XHj3VeUkitglh.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D30_0e59d27d-60a5-11ec-8402-0a7404972c70_jpg.rf.dvXMreC3zoLcq0RTbBZ1.jpg,train_D30_0e59d27d-60a5-11ec-8402-0a7404972c70_jpg.rf.dvXMreC3zoLcq0RTbBZ1.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D30_0e5f0a59-60a5-11ec-8402-0a7404972c70_jpg.rf.f53JixwcYE2asrcijXwp.jpg,train_D30_0e5f0a59-60a5-11ec-8402-0a7404972c70_jpg.rf.f53JixwcYE2asrcijXwp.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D30_0e5f644c-60a5-11ec-8402-0a7404972c70_jpg.rf.hov9CunZ4PdxjS2wifdk.jpg,train_D30_0e5f644c-60a5-11ec-8402-0a7404972c70_jpg.rf.hov9CunZ4PdxjS2wifdk.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D30_0e60737f-60a5-11ec-8402-0a7404972c70_jpg.rf.KBB1WOVEFYbk3d0cGIoa.jpg,train_D30_0e60737f-60a5-11ec-8402-0a7404972c70_jpg.rf.KBB1WOVEFYbk3d0cGIoa.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D30_0e656c4a-60a5-11ec-8402-0a7404972c70_jpg.rf.EqAPrg61RFMilkXzxHUD.jpg,train_D30_0e656c4a-60a5-11ec-8402-0a7404972c70_jpg.rf.EqAPrg61RFMilkXzxHUD.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D30_2f202b12-60a5-11ec-8402-0a7404972c70_jpg.rf.xsLzkwBKXJij1lXNKbu7.jpg,train_D30_2f202b12-60a5-11ec-8402-0a7404972c70_jpg.rf.xsLzkwBKXJij1lXNKbu7.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D30_328552d0-60a5-11ec-8402-0a7404972c70_jpg.rf.ZiXafvkZWW9XswjgyGpt.jpg,train_D30_328552d0-60a5-11ec-8402-0a7404972c70_jpg.rf.ZiXafvkZWW9XswjgyGpt.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D30_333e00e3-60a5-11ec-8402-0a7404972c70_jpg.rf.jyiPxqmg7Dl6KxyBvTh7.jpg,train_D30_333e00e3-60a5-11ec-8402-0a7404972c70_jpg.rf.jyiPxqmg7Dl6KxyBvTh7.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D30_33418e3d-60a5-11ec-8402-0a7404972c70_jpg.rf.aLKA3GDzjFJIxKDPROJp.jpg,train_D30_33418e3d-60a5-11ec-8402-0a7404972c70_jpg.rf.aLKA3GDzjFJIxKDPROJp.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D30_3341e91a-60a5-11ec-8402-0a7404972c70_jpg.rf.DmoqH2YqBAmntdAgrv2M.jpg,train_D30_3341e91a-60a5-11ec-8402-0a7404972c70_jpg.rf.DmoqH2YqBAmntdAgrv2M.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D30_33596af6-60a5-11ec-8402-0a7404972c70_jpg.rf.Z4RKiMdlb6wPad1VGjkS.jpg,train_D30_33596af6-60a5-11ec-8402-0a7404972c70_jpg.rf.Z4RKiMdlb6wPad1VGjkS.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D31_0365630a-60a5-11ec-8402-0a7404972c70_jpg.rf.okphR3YaUBzIWEtbgmbz.jpg,train_D31_0365630a-60a5-11ec-8402-0a7404972c70_jpg.rf.okphR3YaUBzIWEtbgmbz.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D31_0366efd5-60a5-11ec-8402-0a7404972c70_jpg.rf.HWpiZ0AQTr41XvfKJYM4.jpg,train_D31_0366efd5-60a5-11ec-8402-0a7404972c70_jpg.rf.HWpiZ0AQTr41XvfKJYM4.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D31_03680b36-60a5-11ec-8402-0a7404972c70_jpg.rf.cmw9T6If1If9LqixytoU.jpg,train_D31_03680b36-60a5-11ec-8402-0a7404972c70_jpg.rf.cmw9T6If1If9LqixytoU.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D31_03691f26-60a5-11ec-8402-0a7404972c70_jpg.rf.jAAodI1HHDPcJJGUnRb1.jpg,train_D31_03691f26-60a5-11ec-8402-0a7404972c70_jpg.rf.jAAodI1HHDPcJJGUnRb1.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D31_036f7cb5-60a5-11ec-8402-0a7404972c70_jpg.rf.Djsfa2ljhKjLmwmdz7Om.jpg,train_D31_036f7cb5-60a5-11ec-8402-0a7404972c70_jpg.rf.Djsfa2ljhKjLmwmdz7Om.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D31_0e4113cf-60a5-11ec-8402-0a7404972c70_jpg.rf.aid2Zb9qULZAqL6efzgh.jpg,train_D31_0e4113cf-60a5-11ec-8402-0a7404972c70_jpg.rf.aid2Zb9qULZAqL6efzgh.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D31_0e4bdd9c-60a5-11ec-8402-0a7404972c70_jpg.rf.TbdUe7Q6y2NB2igB81DI.jpg,train_D31_0e4bdd9c-60a5-11ec-8402-0a7404972c70_jpg.rf.TbdUe7Q6y2NB2igB81DI.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D31_0e4e57b6-60a5-11ec-8402-0a7404972c70_jpg.rf.wJunXTFBb2xS2NSak84k.jpg,train_D31_0e4e57b6-60a5-11ec-8402-0a7404972c70_jpg.rf.wJunXTFBb2xS2NSak84k.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D31_0e51ae6a-60a5-11ec-8402-0a7404972c70_jpg.rf.uGvqWGAmNBfROIFxOWqx.jpg,train_D31_0e51ae6a-60a5-11ec-8402-0a7404972c70_jpg.rf.uGvqWGAmNBfROIFxOWqx.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D31_0e577e8b-60a5-11ec-8402-0a7404972c70_jpg.rf.Y1cqxzYvwLnRx4ecmzTI.jpg,train_D31_0e577e8b-60a5-11ec-8402-0a7404972c70_jpg.rf.Y1cqxzYvwLnRx4ecmzTI.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D31_0e59a0c3-60a5-11ec-8402-0a7404972c70_jpg.rf.muIE0b30VnVCRDNvpk4e.jpg,train_D31_0e59a0c3-60a5-11ec-8402-0a7404972c70_jpg.rf.muIE0b30VnVCRDNvpk4e.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D31_0e5bedc1-60a5-11ec-8402-0a7404972c70_jpg.rf.ALnYcYU6gGldn2UGksdN.jpg,train_D31_0e5bedc1-60a5-11ec-8402-0a7404972c70_jpg.rf.ALnYcYU6gGldn2UGksdN.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D31_0e5ccd7c-60a5-11ec-8402-0a7404972c70_jpg.rf.NSVgk8lPnyfmjIjFcLAd.jpg,train_D31_0e5ccd7c-60a5-11ec-8402-0a7404972c70_jpg.rf.NSVgk8lPnyfmjIjFcLAd.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D31_0e60690a-60a5-11ec-8402-0a7404972c70_jpg.rf.mSrODnuPHwJiEEeiF63M.jpg,train_D31_0e60690a-60a5-11ec-8402-0a7404972c70_jpg.rf.mSrODnuPHwJiEEeiF63M.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D31_0e6091d7-60a5-11ec-8402-0a7404972c70_jpg.rf.4alzDL3eBVukRMQE986r.jpg,train_D31_0e6091d7-60a5-11ec-8402-0a7404972c70_jpg.rf.4alzDL3eBVukRMQE986r.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D31_0e65488a-60a5-11ec-8402-0a7404972c70_jpg.rf.rX9mTlWhkLRTBGa9sVNc.jpg,train_D31_0e65488a-60a5-11ec-8402-0a7404972c70_jpg.rf.rX9mTlWhkLRTBGa9sVNc.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D31_0e7feda5-60a5-11ec-8402-0a7404972c70_jpg.rf.7U4zTsUciPoBs2Pwf7YK.jpg,train_D31_0e7feda5-60a5-11ec-8402-0a7404972c70_jpg.rf.7U4zTsUciPoBs2Pwf7YK.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D31_2e29a27c-60a5-11ec-8402-0a7404972c70_jpg.rf.QVX1gP3miGJWbpOat63H.jpg,train_D31_2e29a27c-60a5-11ec-8402-0a7404972c70_jpg.rf.QVX1gP3miGJWbpOat63H.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D31_31c8947f-60a5-11ec-8402-0a7404972c70_jpg.rf.g9JinEQkEZQqVUu289BH.jpg,train_D31_31c8947f-60a5-11ec-8402-0a7404972c70_jpg.rf.g9JinEQkEZQqVUu289BH.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D31_31c8f4ef-60a5-11ec-8402-0a7404972c70_jpg.rf.FEoBNKHpOleCY0plRKxV.jpg,train_D31_31c8f4ef-60a5-11ec-8402-0a7404972c70_jpg.rf.FEoBNKHpOleCY0plRKxV.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D31_335a5600-60a5-11ec-8402-0a7404972c70_jpg.rf.SFY5bfgRNI2BNANwuDp2.jpg,train_D31_335a5600-60a5-11ec-8402-0a7404972c70_jpg.rf.SFY5bfgRNI2BNANwuDp2.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D31_36ae6f87-60a5-11ec-8402-0a7404972c70_jpg.rf.AqGk1YdAp63sVBnyPzFU.jpg,train_D31_36ae6f87-60a5-11ec-8402-0a7404972c70_jpg.rf.AqGk1YdAp63sVBnyPzFU.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D32_036375ad-60a5-11ec-8402-0a7404972c70_jpg.rf.duQQU52gYIJR66G24lWE.jpg,train_D32_036375ad-60a5-11ec-8402-0a7404972c70_jpg.rf.duQQU52gYIJR66G24lWE.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D32_0369e501-60a5-11ec-8402-0a7404972c70_jpg.rf.eS04jbvnFVc52SAFwNYH.jpg,train_D32_0369e501-60a5-11ec-8402-0a7404972c70_jpg.rf.eS04jbvnFVc52SAFwNYH.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D32_0e448f16-60a5-11ec-8402-0a7404972c70_jpg.rf.0mM1xDJfSlZZ56ellLiC.jpg,train_D32_0e448f16-60a5-11ec-8402-0a7404972c70_jpg.rf.0mM1xDJfSlZZ56ellLiC.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D32_0e465afb-60a5-11ec-8402-0a7404972c70_jpg.rf.ghEXMHAMatrDJQqhOgV5.jpg,train_D32_0e465afb-60a5-11ec-8402-0a7404972c70_jpg.rf.ghEXMHAMatrDJQqhOgV5.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D32_0e4a98b3-60a5-11ec-8402-0a7404972c70_jpg.rf.L8JuDZecCj1t2GPTjyjT.jpg,train_D32_0e4a98b3-60a5-11ec-8402-0a7404972c70_jpg.rf.L8JuDZecCj1t2GPTjyjT.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D32_0e59a61a-60a5-11ec-8402-0a7404972c70_jpg.rf.L3EiiCHwduxiNNLS7Efc.jpg,train_D32_0e59a61a-60a5-11ec-8402-0a7404972c70_jpg.rf.L3EiiCHwduxiNNLS7Efc.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D32_0e5a8ee5-60a5-11ec-8402-0a7404972c70_jpg.rf.HP9MICDROLoz5YDcJ1lE.jpg,train_D32_0e5a8ee5-60a5-11ec-8402-0a7404972c70_jpg.rf.HP9MICDROLoz5YDcJ1lE.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D32_0e5d315a-60a5-11ec-8402-0a7404972c70_jpg.rf.pTqj7P1V0PVHDKa4bejQ.jpg,train_D32_0e5d315a-60a5-11ec-8402-0a7404972c70_jpg.rf.pTqj7P1V0PVHDKa4bejQ.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D32_0e5f45ad-60a5-11ec-8402-0a7404972c70_jpg.rf.dHCcQHJ1zzv7QOI8Fa41.jpg,train_D32_0e5f45ad-60a5-11ec-8402-0a7404972c70_jpg.rf.dHCcQHJ1zzv7QOI8Fa41.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D32_0e625931-60a5-11ec-8402-0a7404972c70_jpg.rf.bOkJP643bYylVSP5bIyF.jpg,train_D32_0e625931-60a5-11ec-8402-0a7404972c70_jpg.rf.bOkJP643bYylVSP5bIyF.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D32_333db204-60a5-11ec-8402-0a7404972c70_jpg.rf.hVvTGz48nzUPQ8xALujq.jpg,train_D32_333db204-60a5-11ec-8402-0a7404972c70_jpg.rf.hVvTGz48nzUPQ8xALujq.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D32_3341cb1c-60a5-11ec-8402-0a7404972c70_jpg.rf.VW6RyziZ3ddvVZSXXvPn.jpg,train_D32_3341cb1c-60a5-11ec-8402-0a7404972c70_jpg.rf.VW6RyziZ3ddvVZSXXvPn.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D33_0e46657d-60a5-11ec-8402-0a7404972c70_jpg.rf.nFCOV4NNIxGYbOysc1jp.jpg,train_D33_0e46657d-60a5-11ec-8402-0a7404972c70_jpg.rf.nFCOV4NNIxGYbOysc1jp.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D33_0e4dab98-60a5-11ec-8402-0a7404972c70_jpg.rf.fJl7Xd4tyoWfQ9upR5JS.jpg,train_D33_0e4dab98-60a5-11ec-8402-0a7404972c70_jpg.rf.fJl7Xd4tyoWfQ9upR5JS.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D33_0e574265-60a5-11ec-8402-0a7404972c70_jpg.rf.DCIoa2cejdwb5bSXN22t.jpg,train_D33_0e574265-60a5-11ec-8402-0a7404972c70_jpg.rf.DCIoa2cejdwb5bSXN22t.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D33_0e59b9d0-60a5-11ec-8402-0a7404972c70_jpg.rf.6xDaVU10FFYmeUJYfiuw.jpg,train_D33_0e59b9d0-60a5-11ec-8402-0a7404972c70_jpg.rf.6xDaVU10FFYmeUJYfiuw.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D33_0e5d0c03-60a5-11ec-8402-0a7404972c70_jpg.rf.MM74ViOn5jEcILGXoeiE.jpg,train_D33_0e5d0c03-60a5-11ec-8402-0a7404972c70_jpg.rf.MM74ViOn5jEcILGXoeiE.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D33_0e5f4f9f-60a5-11ec-8402-0a7404972c70_jpg.rf.qwqtxssLmWy0Std8ok81.jpg,train_D33_0e5f4f9f-60a5-11ec-8402-0a7404972c70_jpg.rf.qwqtxssLmWy0Std8ok81.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D33_335ea952-60a5-11ec-8402-0a7404972c70_jpg.rf.tQIycJe5r1PCKjcmEIaD.jpg,train_D33_335ea952-60a5-11ec-8402-0a7404972c70_jpg.rf.tQIycJe5r1PCKjcmEIaD.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D33_36c70454-60a5-11ec-8402-0a7404972c70_jpg.rf.nRySwqcukSjEOyBS3DeF.jpg,train_D33_36c70454-60a5-11ec-8402-0a7404972c70_jpg.rf.nRySwqcukSjEOyBS3DeF.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D33_3d940c29-60a5-11ec-8402-0a7404972c70_jpg.rf.plmg9Ja5O3dedHXtbm80.jpg,train_D33_3d940c29-60a5-11ec-8402-0a7404972c70_jpg.rf.plmg9Ja5O3dedHXtbm80.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D34_0367e2fa-60a5-11ec-8402-0a7404972c70_jpg.rf.h2VjRj9fwAh8iUUt1Cay.jpg,train_D34_0367e2fa-60a5-11ec-8402-0a7404972c70_jpg.rf.h2VjRj9fwAh8iUUt1Cay.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D34_03686a65-60a5-11ec-8402-0a7404972c70_jpg.rf.MkDEpjRxdWmpJPF3pL6E.jpg,train_D34_03686a65-60a5-11ec-8402-0a7404972c70_jpg.rf.MkDEpjRxdWmpJPF3pL6E.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D34_0e411d55-60a5-11ec-8402-0a7404972c70_jpg.rf.kv50qVyXO9t4bdUnltdU.jpg,train_D34_0e411d55-60a5-11ec-8402-0a7404972c70_jpg.rf.kv50qVyXO9t4bdUnltdU.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D34_0e434ab5-60a5-11ec-8402-0a7404972c70_jpg.rf.AMtOayTeTAiY7cFCKtLK.jpg,train_D34_0e434ab5-60a5-11ec-8402-0a7404972c70_jpg.rf.AMtOayTeTAiY7cFCKtLK.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D34_0e531389-60a5-11ec-8402-0a7404972c70_jpg.rf.sokokwCTN5fwl0uOUfE6.jpg,train_D34_0e531389-60a5-11ec-8402-0a7404972c70_jpg.rf.sokokwCTN5fwl0uOUfE6.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D34_0e57474d-60a5-11ec-8402-0a7404972c70_jpg.rf.bEZyRD1Co6rs4DkAJUVC.jpg,train_D34_0e57474d-60a5-11ec-8402-0a7404972c70_jpg.rf.bEZyRD1Co6rs4DkAJUVC.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D34_0e58762b-60a5-11ec-8402-0a7404972c70_jpg.rf.ofsViPPimQ3AeBkur9LA.jpg,train_D34_0e58762b-60a5-11ec-8402-0a7404972c70_jpg.rf.ofsViPPimQ3AeBkur9LA.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D34_0e58d96a-60a5-11ec-8402-0a7404972c70_jpg.rf.6QvHi7ETz09bY395qcxy.jpg,train_D34_0e58d96a-60a5-11ec-8402-0a7404972c70_jpg.rf.6QvHi7ETz09bY395qcxy.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D34_0e5c3f4e-60a5-11ec-8402-0a7404972c70_jpg.rf.lnk275Ss4pAzxm5Munl5.jpg,train_D34_0e5c3f4e-60a5-11ec-8402-0a7404972c70_jpg.rf.lnk275Ss4pAzxm5Munl5.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D34_0e5d87c9-60a5-11ec-8402-0a7404972c70_jpg.rf.u9UQqRcnkMFYHuiajk1A.jpg,train_D34_0e5d87c9-60a5-11ec-8402-0a7404972c70_jpg.rf.u9UQqRcnkMFYHuiajk1A.jpg,entropion,train,dog_entropion,.jpg
expansion\dog_entropion\train_D34_0e65628b-60a5-11ec-8402-0a7404972c70_jpg.rf.ZtcjfpgPayrAk6bPc5m4.jpg,train_D34_0e65628b-60a5-11ec-8402-0a7404972c70_jpg.rf.ZtcjfpgPayrAk6bPc5m4.jpg,entropion,train,dog_entropion,.jpg
