path,reason,cluster_size,classes
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_195_png.rf.5584236f514fadea3d401b1d31e76151.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_134_png.rf.04ca312f9bf0815df1ddecfc4fbe188e.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_209_png.rf.28c80ba0c1db12ebf7b251d588a24642.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_213_png.rf.d1ba8978a91f8bec73c48bb8fa7b023d.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_155_png.rf.cd2c44fc04969a6752071b7b3f43670a.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_78_png.rf.103e4e16fbdf4c27d07ad6e72ae33950.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_174_png.rf.26ad0fd442b721601ff6c82d6c40d3bc.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_62_png.rf.93e875aeca20afb4d2ef87874230b20c.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_9_png.rf.3d37c7cdf5cba28cb3849b71bf33ba22.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_148_png.rf.3ba8a9c60f4bbc468fe28e2161952ea5.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_194_png.rf.c86644b65968421fb3b394ab08f6189d.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_97_png.rf.2e083506b7872ffcf65e7b2a66275911.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_190_png.rf.0c334e1344d8021b0608a952fa9669a7.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_181_png.rf.e89cc79e35fe054ab11633ce6937db64.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_207_png.rf.011ff5541ad6f050cd610d7cd96f12fe.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_72_png.rf.5a23982c5036a909ef9bd80cabced811.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_151_png.rf.34b9e8800c6543501197fadb4b887b93.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_118_png.rf.69a9f30357dd7356d3b84080650392f3.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_313_png.rf.7cb5524a5db9a177fe947679b1dc8850.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_291_png.rf.049dc5ae3cf5f6148c68498af3db93f0.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_60_png.rf.df0276d807217e8ebeb77477ee6808c3.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_3_png.rf.ea094a2f8ab87d0a3a11afb38800d1e6.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_88_png.rf.503be3d42c3ee5a1598d7af166b15877.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_230_png.rf.73a47c0bc72f28e7423b137c38df84a0.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_122_png.rf.f1e608bc4b7f7ce1785a0acfa01909cd.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_292_png.rf.a95dcf33c28751a5789218dc5dac69cf.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_176_png.rf.c4e34d6b8d6dd0bd4c7aa962cf4b81eb.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_8_png.rf.6fbe0477958daa4c16dfbede6d29c1a0.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_267_png.rf.87fc9011a7df1c7149873a976681f2aa.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_317_png.rf.7c810c93e493a9bc8799e6d8fec23ea6.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_145_png.rf.01f8523370d90380be8720263c95d32e.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_80_png.rf.de569c2a953e485d87f449d14ab8bc27.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_13_png.rf.5bdca24223bcf318b7cc04fc4b8c0ef2.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_211_png.rf.f031928c36698cad461fe06f69141b79.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220829_124417_jpg.rf.575f6d77317351408ad7f03769069d4f.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220829_124417_jpg.rf.8a5114cba241c0f56f015222624e865f.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_075746_jpg.rf.f4e031589543863edffa62247bb1538f.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_075746_jpg.rf.fc4c83595b48cd20906bcba46f3413d6.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_075845_jpg.rf.68b3f2c7bdb96ceb3f7872c09c659ee7.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_080456_jpg.rf.39631377709c1afc6c9d55d9b7f71317.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_081329_jpg.rf.c2c697c63b6a22e49793177e870a4ee5.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_081329_jpg.rf.b69301b370f38bbfc25ffa3c6ee18c31.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_081402_jpg.rf.b799140644d26dfaf5acc09c3b800dbe.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_081402_jpg.rf.f39bd4c1f4733de6fe46fe8bcc299542.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_081529_jpg.rf.d2611a408aff6d0b1ae76f234c602360.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_081529_jpg.rf.a4486b4fcb01ffa6dd127e5a5b12efd1.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_081529_jpg.rf.34037015c6fc4c4f54052dc99345ffb7.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_081709_jpg.rf.d7d39e233168bc3b7d743f17ec19ac0a.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_081728_jpg.rf.33dc95f1d7f9ea1c8f7d136a07556892.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_081728_jpg.rf.dea0dd6d4130933407c389a92254bb66.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_081728_jpg.rf.74da3fcb07128cf7b361a3bb8a99250b.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_103804_jpg.rf.030e57a69b48f5dd954c588ddef04a11.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_104851_jpg.rf.9886761396f2acc618f6a19b0094ef22.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_105903_jpg.rf.541e58c9bb83e5b112f2dd54a7b767ae.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_105903_jpg.rf.478122713109f9e6cba178a5c086f4de.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_105903_jpg.rf.fe08fbc36d8487eb9f9d0dd23bc3d9fb.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_110005_jpg.rf.16544340085d20c8be259ef9d0709d9f.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_110005_jpg.rf.d193e8ba1bb4aae5599d1a0f0f9c55f6.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_110005_jpg.rf.0fc89b35d81d37dd158109fb808a3ccf.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_110235_jpg.rf.06e5b543bb417c855bd0bc532ff3bc7f.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_110358_jpg.rf.22c3287de367a1c351880ff14960c21a.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_111220_jpg.rf.6eabef3633271a17d0b5071e0a3d7b6c.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_111220_jpg.rf.4becd250ae8f415a14a0e75a384fd903.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_113832_jpg.rf.bc577b838c74df9884f699e5b7d0676e.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220830_113832_jpg.rf.f4d7dbfca15793ec5a316b0cff0303a6.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220906_172314_jpg.rf.78e2ca6d69add768680f2d33f3cad3ac.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220906_172416_jpg.rf.d1f625a6052cafb914c245d54fe07294.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220906_172416_jpg.rf.ad9634ae35712597bff69bd6e2427336.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220906_174444_jpg.rf.fe8a7c39b5357fc6e9462d92cd1793ba.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220906_174657_jpg.rf.a478ae1ae19e614298167e40d81c4fc1.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220906_174657_jpg.rf.cfa85a501993fc75fba73688ca872cda.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220907_184051_jpg.rf.3742d25cbaaa9f7bd17214f3847076e5.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_20220907_184051_jpg.rf.fc68896c04425ccb95ad365395959179.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__cattle-diseases__IMG_Lumpy_skin_disease_i_2_1_MAA9R3GQ_jpg.rf.ea138ada9bb5de968b7ea244edd0315c.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_310_png.rf.e1a20e6d5047eb024c8fe8e07092203e.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_113_png.rf.a5bf3614cc7d4ef2a9ef084e6e2ff390.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_117_png.rf.71b9856cb6c74e67a1c915687092fdaa.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_120_png.rf.a6ad5db6f22161990b2c1c928ccb4ac1.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_123_png.rf.3129fa39d1b6c2fe6f3a5110644e2786.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_128_png.rf.da512a3c2c67fe605de7aaffbc3bef05.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_130_png.rf.e9e850e94de1e80ba2ae6e1018db5987.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_131_png.rf.88807c2ee2367c1d88b236ffbf9f9232.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_146_png.rf.0198e2c6ef0ace82780c3463ad59f9a2.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_302_png.rf.0d109a0f17ea0f8b56fa4add3977349e.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_147_png.rf.106f329fe2db9934403254bc67af6bc0.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_266_png.rf.61790c085cd75344816e38d223a1c14f.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_152_png.rf.7afa6afdb318f61ca5cd1efaa19feb79.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_158_png.rf.7fee2f5383bf4b6cbc09ea2a7a21b7c4.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_159_png.rf.5c142f3a97084ab00fccf5b9947f93c7.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_5_png.rf.d252327fc563595bdd46b33317dd0a49.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_163_png.rf.ee6d95c11f92c8efcb3934032a4a3ed7.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_166_png.rf.cbae7f798235be5f5e194d774f7d9bdd.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_167_png.rf.33d3513e2cac7535fc5874d463e8d4dd.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_169_png.rf.ba96b3e729e30940edcdcbf7fa2ffdef.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_16_png.rf.2dfb5e257025aef7f26c716ca41d58ae.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_171_png.rf.a37604ce79f22f3df895cf121b0a69e4.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_178_png.rf.33227c63203c250f89b28c536c48dd6f.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_179_png.rf.fc575c5b075563de14b4feaa61088ab2.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_183_png.rf.5d77b5d358e8a36e6a41bf4bdddc3cc7.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_185_png.rf.eb09a1bf08f904a6dc6d58db1d0c568f.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_191_png.rf.ee8ca127411771b1a218225228332a1e.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_126_png.rf.81c211074c06a98726817d0d24e91993.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_18_png.rf.7fc94f5e07e416e2964ed25a2d02f32c.jpg,same_class_duplicate,3,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_193_png.rf.59080627a39bdde575e702141ca57346.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_196_png.rf.9e7d64e8816c9d6c570301d4debe0936.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_198_png.rf.a2c14e68db7b06beec69ab2b934151c2.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_201_png.rf.215685c429f9a46566cafa304a282ec1.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_202_png.rf.f931f663648caa06adae21fd2deafde8.jpg,same_class_duplicate,2,lumpy_skin_disease
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\lumpy_skin_disease\roboflow__lumpy-skin-disease-detection__Lumpy_Skin_205_png.rf.d766f64a66d0a9417f62393c1c66024f.jpg,same_class_duplicate,2,lumpy_skin_disease
