path,status,reason
expansion\dog_conjunctivitis\train_D2_13704b7a-60a5-11ec-8402-0a7404972c70_jpg.rf.Vr43Ww076jtgv8eq5FOS.jpg,flagged,likely_blurry (var=7.6)
expansion\dog_conjunctivitis\train_D2_138aad79-60a5-11ec-8402-0a7404972c70_jpg.rf.5J5SnkYai3pj2RCY7CPz.jpg,flagged,likely_blurry (var=24.2)
expansion\dog_conjunctivitis\train_D2_138b1e51-60a5-11ec-8402-0a7404972c70_jpg.rf.8Ju1z0hXBLCeTKoUH5Z4.jpg,flagged,likely_blurry (var=8.9)
expansion\dog_conjunctivitis\train_D2_15117015-60a5-11ec-8402-0a7404972c70_jpg.rf.T2JuPkxcVASwoA47IKxQ.jpg,ok,
expansion\dog_conjunctivitis\train_D2_15119d87-60a5-11ec-8402-0a7404972c70_jpg.rf.3aud4rgi5h5WYWsFEhPd.jpg,ok,
expansion\dog_conjunctivitis\train_D2_15142d42-60a5-11ec-8402-0a7404972c70_jpg.rf.Tu1wRO6BrNWd4oqGxUEy.jpg,ok,
expansion\dog_conjunctivitis\train_D2_16567c6a-60a5-11ec-8402-0a7404972c70_jpg.rf.vnkXvu4LDRi8jeYaPtiX.jpg,flagged,likely_blurry (var=14.6)
expansion\dog_conjunctivitis\train_D2_1656a73c-60a5-11ec-8402-0a7404972c70_jpg.rf.QVPMOLC7f3zomiYmOMH6.jpg,flagged,likely_blurry (var=18.4)
expansion\dog_conjunctivitis\train_D2_166185b5-60a5-11ec-8402-0a7404972c70_jpg.rf.K6NLyiB1tzkz0L8REfsi.jpg,flagged,likely_blurry (var=10.4)
expansion\dog_conjunctivitis\train_D2_1662b07c-60a5-11ec-8402-0a7404972c70_jpg.rf.LvheZt80cpThYHcnczJJ.jpg,flagged,likely_blurry (var=9.9)
expansion\dog_conjunctivitis\train_D2_166e5468-60a5-11ec-8402-0a7404972c70_jpg.rf.cK9HkJq2rCQLnPHWpFkO.jpg,flagged,likely_blurry (var=11.2)
expansion\dog_conjunctivitis\train_D2_16729091-60a5-11ec-8402-0a7404972c70_jpg.rf.hSt8Ww2AWBqTxdVjneAr.jpg,flagged,likely_blurry (var=25.9)
expansion\dog_conjunctivitis\train_D2_16814d59-60a5-11ec-8402-0a7404972c70_jpg.rf.ZNeJO8tE7TRlMdRfnrI3.jpg,flagged,likely_blurry (var=13.5)
expansion\dog_conjunctivitis\train_D2_183fb670-60a5-11ec-8402-0a7404972c70_jpg.rf.y5SLgUgTikWPZfK20AVy.jpg,ok,
expansion\dog_conjunctivitis\train_D2_184395d9-60a5-11ec-8402-0a7404972c70_jpg.rf.1pHq2t39ccqEww9k15MJ.jpg,ok,
expansion\dog_conjunctivitis\train_D2_18441d56-60a5-11ec-8402-0a7404972c70_jpg.rf.Jn0toMPH7yCCG0pixri8.jpg,ok,
expansion\dog_conjunctivitis\train_D2_184ff849-60a5-11ec-8402-0a7404972c70_jpg.rf.OZRZVYSEIITzOgpJ1ous.jpg,ok,
expansion\dog_conjunctivitis\train_D2_186317d7-60a5-11ec-8402-0a7404972c70_jpg.rf.2Nb7987EA2rBL1E1Uar3.jpg,ok,
expansion\dog_conjunctivitis\train_D2_1871ec30-60a5-11ec-8402-0a7404972c70_jpg.rf.0XYDKxESlmWOjDHj8aeQ.jpg,ok,
expansion\dog_conjunctivitis\train_D2_18897959-60a5-11ec-8402-0a7404972c70_jpg.rf.WpTwH6EHLmquetjo41ph.jpg,flagged,likely_blurry (var=10.1)
expansion\dog_conjunctivitis\train_D2_18d1c81d-60a5-11ec-8402-0a7404972c70_jpg.rf.r0Q3h4H9rwNeuJxpRr1S.jpg,flagged,likely_blurry (var=10.3)
expansion\dog_conjunctivitis\train_D2_18e68628-60a5-11ec-8402-0a7404972c70_jpg.rf.mAWbG30fcQ69G5IlTgUl.jpg,flagged,likely_blurry (var=14.3)
expansion\dog_conjunctivitis\train_D2_18fd27ac-60a5-11ec-8402-0a7404972c70_jpg.rf.FWZdnsG2mBqnM3louNEy.jpg,ok,
expansion\dog_conjunctivitis\train_D2_19491e72-60a5-11ec-8402-0a7404972c70_jpg.rf.lBdHEbf3d72PdJJBn7yc.jpg,flagged,likely_blurry (var=14.5)
expansion\dog_conjunctivitis\train_D2_1949a43f-60a5-11ec-8402-0a7404972c70_jpg.rf.68MkU48fefjRqYnkmy4b.jpg,flagged,likely_blurry (var=6.6)
expansion\dog_conjunctivitis\train_D2_194a23b4-60a5-11ec-8402-0a7404972c70_jpg.rf.ffpczzi0Pj6YVRw35tJY.jpg,flagged,likely_blurry (var=26.9)
expansion\dog_conjunctivitis\train_D2_20c693a7-60a5-11ec-8402-0a7404972c70_jpg.rf.xC4SYNtyOs1AaQbZcrVr.jpg,flagged,likely_blurry (var=23.9)
expansion\dog_conjunctivitis\train_D2_20cb1ec3-60a5-11ec-8402-0a7404972c70_jpg.rf.UeLvbVBMeJrlmM4uIh9U.jpg,flagged,likely_blurry (var=13.7)
expansion\dog_conjunctivitis\train_D2_20f613be-60a5-11ec-8402-0a7404972c70_jpg.rf.sAjUbYR8q4HVbNFB4oFl.jpg,flagged,likely_blurry (var=9.9)
expansion\dog_conjunctivitis\train_D2_21044638-60a5-11ec-8402-0a7404972c70_jpg.rf.txvsOnwLz0E6pepMCTrA.jpg,flagged,likely_blurry (var=21.4)
expansion\dog_conjunctivitis\train_D2_210a2b28-60a5-11ec-8402-0a7404972c70_jpg.rf.J4WMxMkh3zWGFCfxg644.jpg,flagged,likely_blurry (var=18.7)
expansion\dog_conjunctivitis\train_D2_210f9514-60a5-11ec-8402-0a7404972c70_jpg.rf.KRI7lvhazRtWvXa2GdVT.jpg,ok,
expansion\dog_conjunctivitis\train_D2_21128419-60a5-11ec-8402-0a7404972c70_jpg.rf.69JSrIeXYTU4596kUBN2.jpg,flagged,likely_blurry (var=14.6)
expansion\dog_conjunctivitis\train_D2_21131b4e-60a5-11ec-8402-0a7404972c70_jpg.rf.3yZuJHv0Xuu4X6fRsuEK.jpg,flagged,likely_blurry (var=13.1)
expansion\dog_conjunctivitis\train_D2_211be36f-60a5-11ec-8402-0a7404972c70_jpg.rf.kJCjHJO4di6LcvLbT2xJ.jpg,flagged,likely_blurry (var=26.6)
expansion\dog_conjunctivitis\train_D2_211d8e14-60a5-11ec-8402-0a7404972c70_jpg.rf.v4pIzz4ZgbJtnALM9R9N.jpg,flagged,likely_blurry (var=18.1)
expansion\dog_conjunctivitis\train_D2_212e8fcf-60a5-11ec-8402-0a7404972c70_jpg.rf.QMp2jmk1BhcXe9Z3sEWQ.jpg,flagged,likely_blurry (var=7.5)
expansion\dog_conjunctivitis\train_D2_21344a25-60a5-11ec-8402-0a7404972c70_jpg.rf.DeGianB0FjyGNazqV569.jpg,flagged,likely_blurry (var=25.4)
expansion\dog_conjunctivitis\train_D2_213aac66-60a5-11ec-8402-0a7404972c70_jpg.rf.3qB7Gy0qKN8CT1yKUYfX.jpg,flagged,likely_blurry (var=8.1)
expansion\dog_conjunctivitis\train_D2_213fb66c-60a5-11ec-8402-0a7404972c70_jpg.rf.wpRpNllWE8iXW7Zomyjh.jpg,flagged,likely_blurry (var=10.6)
expansion\dog_conjunctivitis\train_D2_3087fe90-60a5-11ec-8402-0a7404972c70_jpg.rf.yl6K7IFLp3P9MUhxM39V.jpg,flagged,likely_blurry (var=12.3)
expansion\dog_conjunctivitis\train_D2_309c9ff4-60a5-11ec-8402-0a7404972c70_jpg.rf.Nk6qiI5OzfOkfXgIxIYl.jpg,flagged,likely_blurry (var=8.2)
expansion\dog_conjunctivitis\train_D2_30a0ff47-60a5-11ec-8402-0a7404972c70_jpg.rf.IUvJZY3Aw5ZFmzTplPRL.jpg,flagged,likely_blurry (var=9.9)
expansion\dog_conjunctivitis\train_D2_30a6622f-60a5-11ec-8402-0a7404972c70_jpg.rf.Awu9MlwTDxHKJlPxFmYI.jpg,flagged,likely_blurry (var=8.3)
expansion\dog_conjunctivitis\train_D2_30ee5b6e-60a5-11ec-8402-0a7404972c70_jpg.rf.zuthMCfVBPJpueHurrV2.jpg,flagged,likely_blurry (var=7.9)
expansion\dog_conjunctivitis\train_D2_30fedcbb-60a5-11ec-8402-0a7404972c70_jpg.rf.I9qq7gWdLUD4kCQ61lFi.jpg,flagged,likely_blurry (var=8.4)
expansion\dog_conjunctivitis\train_D2_310be2b7-60a5-11ec-8402-0a7404972c70_jpg.rf.Bi3iTqNpdbgeNaJaUGli.jpg,flagged,likely_blurry (var=7.6)
expansion\dog_conjunctivitis\train_D2_3117b26f-60a5-11ec-8402-0a7404972c70_jpg.rf.clWqiGcRT0HSQT9lygI9.jpg,flagged,likely_blurry (var=7.4)
expansion\dog_conjunctivitis\train_D2_3117d3b9-60a5-11ec-8402-0a7404972c70_jpg.rf.LKmkdExItWfMDp21Cyh9.jpg,flagged,likely_blurry (var=8.4)
expansion\dog_conjunctivitis\train_D2_3129fb4b-60a5-11ec-8402-0a7404972c70_jpg.rf.DH0OKLFAR3N5Z7V4tQba.jpg,flagged,likely_blurry (var=14.4)
expansion\dog_conjunctivitis\train_D2_3155cfb7-60a5-11ec-8402-0a7404972c70_jpg.rf.DZBBuHFjphjWvItDaa6W.jpg,flagged,likely_blurry (var=21.1)
expansion\dog_conjunctivitis\train_D2_31561dd5-60a5-11ec-8402-0a7404972c70_jpg.rf.b32iOHRkiz4rpum3dgGI.jpg,flagged,likely_blurry (var=9.0)
expansion\dog_conjunctivitis\train_D2_315cc93b-60a5-11ec-8402-0a7404972c70_jpg.rf.8VxEvpgRExZ3ujUoUgI7.jpg,ok,
expansion\dog_conjunctivitis\train_D2_3178f62e-60a5-11ec-8402-0a7404972c70_jpg.rf.HLnLxs3m65b3ZncOIc3p.jpg,ok,
expansion\dog_conjunctivitis\train_D2_318ca449-60a5-11ec-8402-0a7404972c70_jpg.rf.CN7rTeAomf6A3TJaEoH0.jpg,flagged,likely_blurry (var=5.2)
expansion\dog_conjunctivitis\train_D2_319b467a-60a5-11ec-8402-0a7404972c70_jpg.rf.CHv0GGFnBXH8utlsXUOB.jpg,ok,
expansion\dog_conjunctivitis\train_D3_02fb326d-60a5-11ec-8402-0a7404972c70_jpg.rf.2h4w1S3ZDO01ESOuIwKb.jpg,flagged,likely_blurry (var=12.6)
expansion\dog_conjunctivitis\train_D3_0d4ed863-60a5-11ec-8402-0a7404972c70_jpg.rf.vZo9wSQnkFRmcHUSEKWX.jpg,flagged,likely_blurry (var=9.0)
expansion\dog_conjunctivitis\train_D3_0d5317b1-60a5-11ec-8402-0a7404972c70_jpg.rf.zXGCxpcOGmxj74BeXHDA.jpg,flagged,likely_blurry (var=8.3)
expansion\dog_conjunctivitis\train_D3_0daae950-60a5-11ec-8402-0a7404972c70_jpg.rf.Fs7mxdIxBrahwjvHPoe4.jpg,flagged,likely_blurry (var=9.9)
expansion\dog_conjunctivitis\train_D3_0dafb963-60a5-11ec-8402-0a7404972c70_jpg.rf.QzanXZwKeSzW2L90noam.jpg,flagged,likely_blurry (var=9.8)
expansion\dog_conjunctivitis\train_D3_0db305fc-60a5-11ec-8402-0a7404972c70_jpg.rf.j8EftSeYZuafziv0B6V5.jpg,flagged,likely_blurry (var=8.7)
expansion\dog_conjunctivitis\train_D3_0dbe411b-60a5-11ec-8402-0a7404972c70_jpg.rf.qCFeE590Q2QeEu5EfSlW.jpg,flagged,likely_blurry (var=11.4)
expansion\dog_conjunctivitis\train_D3_0dc54434-60a5-11ec-8402-0a7404972c70_jpg.rf.RNAsIf4eUjAXPELJxDnh.jpg,flagged,likely_blurry (var=10.8)
expansion\dog_conjunctivitis\train_D3_0dc5a65d-60a5-11ec-8402-0a7404972c70_jpg.rf.I8VaZ9w0trI9mIbgFtge.jpg,flagged,likely_blurry (var=10.0)
expansion\dog_conjunctivitis\train_D3_0dc71f59-60a5-11ec-8402-0a7404972c70_jpg.rf.H10CPTpjILNnQsJtb9Ew.jpg,flagged,likely_blurry (var=9.9)
expansion\dog_conjunctivitis\train_D3_0dee6385-60a5-11ec-8402-0a7404972c70_jpg.rf.uQvUOiYKyRDSVq4OMx0X.jpg,flagged,likely_blurry (var=12.2)
expansion\dog_conjunctivitis\train_D3_0dfe4133-60a5-11ec-8402-0a7404972c70_jpg.rf.ezYY7XX1dx44konzYTqS.jpg,flagged,likely_blurry (var=10.4)
expansion\dog_conjunctivitis\train_D3_0e44b087-60a5-11ec-8402-0a7404972c70_jpg.rf.CXIKQZEtNGkceDWCOQ60.jpg,ok,
expansion\dog_conjunctivitis\train_D3_0e616709-60a5-11ec-8402-0a7404972c70_jpg.rf.MeQzCSGutgwDJcYpG0oa.jpg,ok,
expansion\dog_conjunctivitis\train_D3_0e6e9067-60a5-11ec-8402-0a7404972c70_jpg.rf.PUkEt0sjSBtlTvr6PHU1.jpg,flagged,likely_blurry (var=10.5)
expansion\dog_conjunctivitis\train_D3_0e719c44-60a5-11ec-8402-0a7404972c70_jpg.rf.W7RJ7hNdjxtDXxLKnGuI.jpg,flagged,likely_blurry (var=29.3)
expansion\dog_conjunctivitis\train_D3_0e858f14-60a5-11ec-8402-0a7404972c70_jpg.rf.BGnAoGIaf3uwm3CxzuFr.jpg,flagged,likely_blurry (var=13.1)
expansion\dog_conjunctivitis\train_D3_0ea7c738-60a5-11ec-8402-0a7404972c70_jpg.rf.EaFCWcuArqLnY1PFrcAb.jpg,flagged,likely_blurry (var=12.5)
expansion\dog_conjunctivitis\train_D3_0eb175b0-60a5-11ec-8402-0a7404972c70_jpg.rf.Ry1XlABJmOoTsBATrLJB.jpg,flagged,likely_blurry (var=18.5)
expansion\dog_conjunctivitis\train_D3_0eb595ad-60a5-11ec-8402-0a7404972c70_jpg.rf.IoJme4sAamU8M1DvcXFj.jpg,flagged,likely_blurry (var=12.1)
expansion\dog_conjunctivitis\train_D3_0eb5dacd-60a5-11ec-8402-0a7404972c70_jpg.rf.hX5QmIggzJ36RigmFWuU.jpg,flagged,likely_blurry (var=11.5)
expansion\dog_conjunctivitis\train_D3_0ee33cdf-60a5-11ec-8402-0a7404972c70_jpg.rf.PX9B1EWaES523VoQPfrM.jpg,ok,
expansion\dog_conjunctivitis\train_D3_10bb498f-60a5-11ec-8402-0a7404972c70_jpg.rf.iD3qLGGylt8a3ujPuxyX.jpg,flagged,likely_blurry (var=8.2)
expansion\dog_conjunctivitis\train_D3_10dbbb95-60a5-11ec-8402-0a7404972c70_jpg.rf.nLDRSwCaCytgBFkHu4m2.jpg,flagged,likely_blurry (var=9.4)
expansion\dog_conjunctivitis\train_D3_12e88b0c-60a5-11ec-8402-0a7404972c70_jpg.rf.g1p6qobVk13ukyy7fxfc.jpg,flagged,likely_blurry (var=15.0)
expansion\dog_conjunctivitis\train_D3_12ebb5ae-60a5-11ec-8402-0a7404972c70_jpg.rf.eRqYDGTs2g1Jl3NLPce8.jpg,flagged,likely_blurry (var=21.1)
expansion\dog_conjunctivitis\train_D3_12f1d03b-60a5-11ec-8402-0a7404972c70_jpg.rf.2vrU8XF4FavLJXebMzVX.jpg,flagged,likely_blurry (var=10.8)
expansion\dog_conjunctivitis\train_D3_12f4ad13-60a5-11ec-8402-0a7404972c70_jpg.rf.XRbomRVYdRTzUp1APAEu.jpg,flagged,likely_blurry (var=7.4)
expansion\dog_conjunctivitis\train_D3_18d0deb9-60a5-11ec-8402-0a7404972c70_jpg.rf.lwOvXQsULAoP0JMW9ucC.jpg,flagged,likely_blurry (var=7.9)
expansion\dog_conjunctivitis\train_D3_19ddba1c-60a5-11ec-8402-0a7404972c70_jpg.rf.YB1ghZWtWJnCcwEzGRry.jpg,ok,
expansion\dog_conjunctivitis\train_D3_19e355aa-60a5-11ec-8402-0a7404972c70_jpg.rf.KtGjasKe38FrhfY8GcDa.jpg,ok,
expansion\dog_conjunctivitis\train_D3_19e6f50e-60a5-11ec-8402-0a7404972c70_jpg.rf.UKiLTz40zWoGo0S7PAra.jpg,ok,
expansion\dog_conjunctivitis\train_D3_19e90372-60a5-11ec-8402-0a7404972c70_jpg.rf.r7eF3LH02juDwGSK7GRs.jpg,ok,
expansion\dog_conjunctivitis\train_D3_1cdd5d31-60a5-11ec-8402-0a7404972c70_jpg.rf.Q6v7iRtSUdl3eIV8xSq5.jpg,flagged,likely_blurry (var=9.2)
expansion\dog_conjunctivitis\train_D3_1ce2c22f-60a5-11ec-8402-0a7404972c70_jpg.rf.aM4S5tnx628YrYTOt0m7.jpg,flagged,likely_blurry (var=11.8)
expansion\dog_conjunctivitis\train_D3_20c4e23f-60a5-11ec-8402-0a7404972c70_jpg.rf.VXs0gDraMAgx5ADHebzG.jpg,flagged,likely_blurry (var=15.4)
expansion\dog_conjunctivitis\train_D3_20ca6509-60a5-11ec-8402-0a7404972c70_jpg.rf.7fVT1G1IB9he4tdWg6N6.jpg,flagged,likely_blurry (var=5.4)
expansion\dog_conjunctivitis\train_D3_20ebe721-60a5-11ec-8402-0a7404972c70_jpg.rf.C879sxas8dG9pVYqG0sS.jpg,flagged,likely_blurry (var=23.3)
expansion\dog_conjunctivitis\train_D3_20f694d0-60a5-11ec-8402-0a7404972c70_jpg.rf.dEYkcc7vjUPcRTuTqz2V.jpg,flagged,likely_blurry (var=6.5)
expansion\dog_conjunctivitis\valid_D0_02fa2fe8-60a5-11ec-8402-0a7404972c70_jpg.rf.01AklnaI8KM671b0cn5p.jpg,flagged,likely_blurry (var=9.9)
expansion\dog_conjunctivitis\valid_D0_02fa7d26-60a5-11ec-8402-0a7404972c70_jpg.rf.7TJquCxMLphF4DbIuMwe.jpg,flagged,likely_blurry (var=12.9)
expansion\dog_conjunctivitis\valid_D0_0dcd4c6c-60a5-11ec-8402-0a7404972c70_jpg.rf.A6Jlqv8JnTEVoRleFnVj.jpg,flagged,likely_blurry (var=10.1)
expansion\dog_conjunctivitis\valid_D0_0dce6e17-60a5-11ec-8402-0a7404972c70_jpg.rf.ogW5qTFrFXx3ylFag97L.jpg,flagged,likely_blurry (var=10.9)
expansion\dog_conjunctivitis\valid_D0_0dd25a0d-60a5-11ec-8402-0a7404972c70_jpg.rf.mpW0Q4wjGJZs4iVy5Rs5.jpg,flagged,likely_blurry (var=10.1)
expansion\dog_conjunctivitis\valid_D0_0dd26f9b-60a5-11ec-8402-0a7404972c70_jpg.rf.5gEGglzuIDbHOocrGoFr.jpg,flagged,likely_blurry (var=11.9)
expansion\dog_conjunctivitis\valid_D0_0df8d984-60a5-11ec-8402-0a7404972c70_jpg.rf.N2Ir4K8RAruIwkeuUBdi.jpg,flagged,likely_blurry (var=13.9)
expansion\dog_conjunctivitis\valid_D0_0e5ea46e-60a5-11ec-8402-0a7404972c70_jpg.rf.Q1MF7U4OnrmSVIHjnaj2.jpg,ok,
expansion\dog_conjunctivitis\valid_D0_0e7da93d-60a5-11ec-8402-0a7404972c70_jpg.rf.Dsxpx1DPXt5JlJyt5eaZ.jpg,flagged,likely_blurry (var=26.0)
expansion\dog_conjunctivitis\valid_D0_10295273-60a5-11ec-8402-0a7404972c70_jpg.rf.rkkS7J5usSS1PqQWusOU.jpg,flagged,likely_blurry (var=9.1)
expansion\dog_conjunctivitis\valid_D0_103d0a62-60a5-11ec-8402-0a7404972c70_jpg.rf.UQt1zqBRMtVqWmdM0JCU.jpg,flagged,likely_blurry (var=9.1)
expansion\dog_conjunctivitis\valid_D0_10ac0fa7-60a5-11ec-8402-0a7404972c70_jpg.rf.PSppVXzEjWsQ7uG3Xkr7.jpg,flagged,likely_blurry (var=9.1)
expansion\dog_conjunctivitis\valid_D0_111ecf1c-60a5-11ec-8402-0a7404972c70_jpg.rf.g7fukt8evrVlvVPhymnW.jpg,flagged,likely_blurry (var=9.8)
expansion\dog_conjunctivitis\valid_D0_112d3c2e-60a5-11ec-8402-0a7404972c70_jpg.rf.K9nn3NWlXIevjFDIr0AV.jpg,flagged,likely_blurry (var=9.1)
expansion\dog_conjunctivitis\valid_D0_1178bc2e-60a5-11ec-8402-0a7404972c70_jpg.rf.SuFFQw5Ykzbs1VjM83pZ.jpg,flagged,likely_blurry (var=10.5)
expansion\dog_conjunctivitis\valid_D0_12658a1e-60a5-11ec-8402-0a7404972c70_jpg.rf.tr4QeTzDR0L8yUzzQsdz.jpg,flagged,likely_blurry (var=25.1)
expansion\dog_conjunctivitis\valid_D0_12981c49-60a5-11ec-8402-0a7404972c70_jpg.rf.E5gQxTPaS1ZRazGEf43E.jpg,ok,
expansion\dog_conjunctivitis\valid_D0_12f88988-60a5-11ec-8402-0a7404972c70_jpg.rf.rSspnbPqXUUJxjJOJgMO.jpg,flagged,likely_blurry (var=15.5)
expansion\dog_conjunctivitis\valid_D0_1654fb77-60a5-11ec-8402-0a7404972c70_jpg.rf.SPzVaG0aSbBT7Y84ShzP.jpg,flagged,likely_blurry (var=8.9)
expansion\dog_conjunctivitis\valid_D0_16974b2a-60a5-11ec-8402-0a7404972c70_jpg.rf.f9KoD5DxI0pne5MX4IVu.jpg,ok,
expansion\dog_conjunctivitis\valid_D0_184c0322-60a5-11ec-8402-0a7404972c70_jpg.rf.GLz82xZfrscU9NoEBVMn.jpg,ok,
expansion\dog_conjunctivitis\valid_D0_1872528c-60a5-11ec-8402-0a7404972c70_jpg.rf.7mQ1nT0aZLOwePs8lprf.jpg,ok,
expansion\dog_conjunctivitis\valid_D0_1877c29e-60a5-11ec-8402-0a7404972c70_jpg.rf.E7yaqMGZbMPzP5tOTzHC.jpg,ok,
expansion\dog_conjunctivitis\valid_D0_18872f3e-60a5-11ec-8402-0a7404972c70_jpg.rf.l1dPKHJffFugzny4mhfN.jpg,ok,
expansion\dog_conjunctivitis\valid_D0_194136ec-60a5-11ec-8402-0a7404972c70_jpg.rf.fKwBNwFsR4S9JjIVkJZd.jpg,flagged,likely_blurry (var=8.5)
expansion\dog_conjunctivitis\valid_D0_20c70b14-60a5-11ec-8402-0a7404972c70_jpg.rf.lC266cOLAaSnEkj8igrz.jpg,flagged,likely_blurry (var=7.7)
expansion\dog_conjunctivitis\valid_D0_211cbbcb-60a5-11ec-8402-0a7404972c70_jpg.rf.vuMrVLHPoSprMfokTbHN.jpg,flagged,likely_blurry (var=9.2)
expansion\dog_conjunctivitis\valid_D0_30c48ce0-60a5-11ec-8402-0a7404972c70_jpg.rf.G2XlfZxRThBAUbBRR8jw.jpg,flagged,likely_blurry (var=26.9)
expansion\dog_conjunctivitis\valid_D0_30d15823-60a5-11ec-8402-0a7404972c70_jpg.rf.0snYTd23KdeUmmTY8R6n.jpg,flagged,likely_blurry (var=22.4)
expansion\dog_conjunctivitis\valid_D0_319be15e-60a5-11ec-8402-0a7404972c70_jpg.rf.jeCMBN4iehR8FiE16yQ6.jpg,flagged,likely_blurry (var=14.0)
expansion\dog_conjunctivitis\valid_D18_10290613-60a5-11ec-8402-0a7404972c70_jpg.rf.HDtPs7FImYco5g9xQQcZ.jpg,flagged,likely_blurry (var=8.6)
expansion\dog_conjunctivitis\valid_D18_10690f00-60a5-11ec-8402-0a7404972c70_jpg.rf.n4utkuFoXoXqUGPUzpPO.jpg,flagged,likely_blurry (var=11.1)
expansion\dog_conjunctivitis\valid_D18_1108576d-60a5-11ec-8402-0a7404972c70_jpg.rf.hysvxpyuj8H1A1656UPB.jpg,flagged,likely_blurry (var=10.6)
expansion\dog_conjunctivitis\valid_D18_1287c82b-60a5-11ec-8402-0a7404972c70_jpg.rf.zmzhwLlwM9qWzZQZ3nSr.jpg,flagged,likely_blurry (var=14.8)
expansion\dog_conjunctivitis\valid_D18_13900031-60a5-11ec-8402-0a7404972c70_jpg.rf.pc0zZhnoFM8TiswhqiTu.jpg,flagged,likely_blurry (var=8.9)
expansion\dog_conjunctivitis\valid_D18_15143601-60a5-11ec-8402-0a7404972c70_jpg.rf.VUClBRpZTV4WKOa7oaad.jpg,ok,
expansion\dog_conjunctivitis\valid_D18_1906c027-60a5-11ec-8402-0a7404972c70_jpg.rf.04hclDDhgYvQV7KeiMcx.jpg,flagged,likely_blurry (var=5.8)
expansion\dog_conjunctivitis\valid_D18_19211f66-60a5-11ec-8402-0a7404972c70_jpg.rf.PS0wGQmjJCKuBBmwXCJs.jpg,flagged,likely_blurry (var=5.7)
expansion\dog_conjunctivitis\valid_D18_2105f874-60a5-11ec-8402-0a7404972c70_jpg.rf.sLM36VKUuRtiAZ8YkPqX.jpg,ok,
expansion\dog_conjunctivitis\valid_D18_21107677-60a5-11ec-8402-0a7404972c70_jpg.rf.qEMwZXgDukqpUVZnSmwm.jpg,flagged,likely_blurry (var=14.2)
expansion\dog_conjunctivitis\valid_D18_213170e5-60a5-11ec-8402-0a7404972c70_jpg.rf.Y68tvgivf7buRzWGWE7n.jpg,flagged,likely_blurry (var=6.9)
expansion\dog_conjunctivitis\valid_D18_30967c7a-60a5-11ec-8402-0a7404972c70_jpg.rf.f0hSFpVsWHhOggl5BAOu.jpg,flagged,likely_blurry (var=7.1)
expansion\dog_conjunctivitis\valid_D18_3100a892-60a5-11ec-8402-0a7404972c70_jpg.rf.6Rp9g5YRBHsYV85IN5xp.jpg,flagged,likely_blurry (var=10.0)
expansion\dog_conjunctivitis\valid_D18_31449ba9-60a5-11ec-8402-0a7404972c70_jpg.rf.V4yaXnnPchyMk7eFMY6s.jpg,ok,
expansion\dog_conjunctivitis\valid_D18_3158957a-60a5-11ec-8402-0a7404972c70_jpg.rf.UUgYshYyrNvUlEaYTEWO.jpg,flagged,likely_blurry (var=23.9)
expansion\dog_conjunctivitis\valid_D18_31771975-60a5-11ec-8402-0a7404972c70_jpg.rf.xIpjJwgodXaqnmPqSOWx.jpg,ok,
expansion\dog_conjunctivitis\valid_D19_0db876f0-60a5-11ec-8402-0a7404972c70_jpg.rf.imgAg8a4WHhKSMNc2L65.jpg,flagged,likely_blurry (var=9.8)
expansion\dog_conjunctivitis\valid_D19_0dc27aae-60a5-11ec-8402-0a7404972c70_jpg.rf.FSiDpgpgZYLeQI5aIjpK.jpg,flagged,likely_blurry (var=10.9)
expansion\dog_conjunctivitis\valid_D19_0dcd4772-60a5-11ec-8402-0a7404972c70_jpg.rf.T41AhqND6xmMsL5KszO4.jpg,flagged,likely_blurry (var=10.5)
expansion\dog_conjunctivitis\valid_D19_0e69bb34-60a5-11ec-8402-0a7404972c70_jpg.rf.57It23Jddm45H9niHpm0.jpg,flagged,likely_blurry (var=23.0)
expansion\dog_conjunctivitis\valid_D19_0e7c16a2-60a5-11ec-8402-0a7404972c70_jpg.rf.VCnfRBF2FvauljPdWqEu.jpg,flagged,likely_blurry (var=28.1)
expansion\dog_conjunctivitis\valid_D19_0eb4c2b0-60a5-11ec-8402-0a7404972c70_jpg.rf.XBHXGNUTPaMAQaUUn3VV.jpg,flagged,likely_blurry (var=10.1)
expansion\dog_conjunctivitis\valid_D19_10dbaa0c-60a5-11ec-8402-0a7404972c70_jpg.rf.szTvwjFlmAe8vsf33Hov.jpg,flagged,likely_blurry (var=8.4)
expansion\dog_conjunctivitis\valid_D19_12e91fdb-60a5-11ec-8402-0a7404972c70_jpg.rf.ekm7XalwzVRxb6pSzVC8.jpg,flagged,likely_blurry (var=11.9)
expansion\dog_conjunctivitis\valid_D19_12ebd9a7-60a5-11ec-8402-0a7404972c70_jpg.rf.fUrddbuxudHWWw3AqTrF.jpg,flagged,likely_blurry (var=27.0)
expansion\dog_conjunctivitis\valid_D19_1d0b600e-60a5-11ec-8402-0a7404972c70_jpg.rf.cAHYBksdmU8U0ml5vlCh.jpg,flagged,likely_blurry (var=22.2)
expansion\dog_conjunctivitis\valid_D1_03ac06fd-60a5-11ec-8402-0a7404972c70_jpg.rf.vitKraEKkCOerECmf4mq.jpg,ok,
expansion\dog_conjunctivitis\valid_D1_0daa4ab9-60a5-11ec-8402-0a7404972c70_jpg.rf.m2SWHWSsOJO1f7rWcrwv.jpg,flagged,likely_blurry (var=13.2)
