path,filename,split,extension
expansion\dog_entropion\train_D24_0e6268fe-60a5-11ec-8402-0a7404972c70_jpg.rf.GTcpLjIY3MAKbv0C2KUn.jpg,train_D24_0e6268fe-60a5-11ec-8402-0a7404972c70_jpg.rf.GTcpLjIY3MAKbv0C2KUn.jpg,train,.jpg
expansion\dog_entropion\train_D24_0e63f239-60a5-11ec-8402-0a7404972c70_jpg.rf.mbitJWcSbKV9NQHYrcrD.jpg,train_D24_0e63f239-60a5-11ec-8402-0a7404972c70_jpg.rf.mbitJWcSbKV9NQHYrcrD.jpg,train,.jpg
expansion\dog_entropion\train_D24_0e69f98d-60a5-11ec-8402-0a7404972c70_jpg.rf.OgVmMLX2vGfwwmxlzH4m.jpg,train_D24_0e69f98d-60a5-11ec-8402-0a7404972c70_jpg.rf.OgVmMLX2vGfwwmxlzH4m.jpg,train,.jpg
expansion\dog_entropion\train_D24_0e7faf26-60a5-11ec-8402-0a7404972c70_jpg.rf.R3i978yao3vI9qzmagJo.jpg,train_D24_0e7faf26-60a5-11ec-8402-0a7404972c70_jpg.rf.R3i978yao3vI9qzmagJo.jpg,train,.jpg
expansion\dog_entropion\train_D24_0e7fe177-60a5-11ec-8402-0a7404972c70_jpg.rf.b0gg8ErZ9NKPvraf1jB6.jpg,train_D24_0e7fe177-60a5-11ec-8402-0a7404972c70_jpg.rf.b0gg8ErZ9NKPvraf1jB6.jpg,train,.jpg
expansion\dog_entropion\train_D24_2e2b2614-60a5-11ec-8402-0a7404972c70_jpg.rf.ClEjMaV6MBGUHXWTiChJ.jpg,train_D24_2e2b2614-60a5-11ec-8402-0a7404972c70_jpg.rf.ClEjMaV6MBGUHXWTiChJ.jpg,train,.jpg
expansion\dog_entropion\train_D25_03678d18-60a5-11ec-8402-0a7404972c70_jpg.rf.uddupdxwx8JmoFNvEuDZ.jpg,train_D25_03678d18-60a5-11ec-8402-0a7404972c70_jpg.rf.uddupdxwx8JmoFNvEuDZ.jpg,train,.jpg
expansion\dog_entropion\train_D25_0e40d81c-60a5-11ec-8402-0a7404972c70_jpg.rf.25HJdcCE3zRXagiBhHxy.jpg,train_D25_0e40d81c-60a5-11ec-8402-0a7404972c70_jpg.rf.25HJdcCE3zRXagiBhHxy.jpg,train,.jpg
expansion\dog_entropion\train_D25_0e4ab018-60a5-11ec-8402-0a7404972c70_jpg.rf.YPMKQkQEFS3LTOdPRk6w.jpg,train_D25_0e4ab018-60a5-11ec-8402-0a7404972c70_jpg.rf.YPMKQkQEFS3LTOdPRk6w.jpg,train,.jpg
expansion\dog_entropion\train_D25_0e5201b3-60a5-11ec-8402-0a7404972c70_jpg.rf.YdJ0ayI20QFuwSQpSXLR.jpg,train_D25_0e5201b3-60a5-11ec-8402-0a7404972c70_jpg.rf.YdJ0ayI20QFuwSQpSXLR.jpg,train,.jpg
expansion\dog_entropion\train_D25_0e569c35-60a5-11ec-8402-0a7404972c70_jpg.rf.4kEkr1nidGeKmxYkErYE.jpg,train_D25_0e569c35-60a5-11ec-8402-0a7404972c70_jpg.rf.4kEkr1nidGeKmxYkErYE.jpg,train,.jpg
expansion\dog_entropion\train_D25_0e603ad3-60a5-11ec-8402-0a7404972c70_jpg.rf.hihCF53rZtOPdRnG22YQ.jpg,train_D25_0e603ad3-60a5-11ec-8402-0a7404972c70_jpg.rf.hihCF53rZtOPdRnG22YQ.jpg,train,.jpg
expansion\dog_entropion\train_D25_0e610056-60a5-11ec-8402-0a7404972c70_jpg.rf.SfAMH25vG3kh31RCGhU0.jpg,train_D25_0e610056-60a5-11ec-8402-0a7404972c70_jpg.rf.SfAMH25vG3kh31RCGhU0.jpg,train,.jpg
expansion\dog_entropion\train_D25_0e62ab24-60a5-11ec-8402-0a7404972c70_jpg.rf.a6pjhhA0k29PJfwSDAQw.jpg,train_D25_0e62ab24-60a5-11ec-8402-0a7404972c70_jpg.rf.a6pjhhA0k29PJfwSDAQw.jpg,train,.jpg
expansion\dog_entropion\train_D25_0e7e76ff-60a5-11ec-8402-0a7404972c70_jpg.rf.D4VSlLHQesI4m5gyuULM.jpg,train_D25_0e7e76ff-60a5-11ec-8402-0a7404972c70_jpg.rf.D4VSlLHQesI4m5gyuULM.jpg,train,.jpg
expansion\dog_entropion\train_D25_2f1c4f67-60a5-11ec-8402-0a7404972c70_jpg.rf.ZImHEdJRc8f8piiKbMPe.jpg,train_D25_2f1c4f67-60a5-11ec-8402-0a7404972c70_jpg.rf.ZImHEdJRc8f8piiKbMPe.jpg,train,.jpg
expansion\dog_entropion\train_D25_333d32d9-60a5-11ec-8402-0a7404972c70_jpg.rf.PLdaCkWiwNgjj8kKQ1pr.jpg,train_D25_333d32d9-60a5-11ec-8402-0a7404972c70_jpg.rf.PLdaCkWiwNgjj8kKQ1pr.jpg,train,.jpg
expansion\dog_entropion\train_D26_0e4aa0c2-60a5-11ec-8402-0a7404972c70_jpg.rf.UQb0DTbtVUadqH6dQb2J.jpg,train_D26_0e4aa0c2-60a5-11ec-8402-0a7404972c70_jpg.rf.UQb0DTbtVUadqH6dQb2J.jpg,train,.jpg
expansion\dog_entropion\train_D26_0e4b72a7-60a5-11ec-8402-0a7404972c70_jpg.rf.lD9j2eoTJvpKXTbZtaKz.jpg,train_D26_0e4b72a7-60a5-11ec-8402-0a7404972c70_jpg.rf.lD9j2eoTJvpKXTbZtaKz.jpg,train,.jpg
expansion\dog_entropion\train_D26_0e4c866c-60a5-11ec-8402-0a7404972c70_jpg.rf.Dbdb21Ty5ZSl7gJcmFuH.jpg,train_D26_0e4c866c-60a5-11ec-8402-0a7404972c70_jpg.rf.Dbdb21Ty5ZSl7gJcmFuH.jpg,train,.jpg
expansion\dog_entropion\train_D26_0e59cda5-60a5-11ec-8402-0a7404972c70_jpg.rf.oKyprs4DkPji7OFflDku.jpg,train_D26_0e59cda5-60a5-11ec-8402-0a7404972c70_jpg.rf.oKyprs4DkPji7OFflDku.jpg,train,.jpg
expansion\dog_entropion\train_D26_0e60e5df-60a5-11ec-8402-0a7404972c70_jpg.rf.nmKf0OJdOa1r8xRG2n1I.jpg,train_D26_0e60e5df-60a5-11ec-8402-0a7404972c70_jpg.rf.nmKf0OJdOa1r8xRG2n1I.jpg,train,.jpg
expansion\dog_entropion\train_D26_0e62bf69-60a5-11ec-8402-0a7404972c70_jpg.rf.gsbIbxt51nPNOu7BmGW3.jpg,train_D26_0e62bf69-60a5-11ec-8402-0a7404972c70_jpg.rf.gsbIbxt51nPNOu7BmGW3.jpg,train,.jpg
expansion\dog_entropion\train_D26_0e807ff3-60a5-11ec-8402-0a7404972c70_jpg.rf.WaKwTvyoWE1cKimkRpQU.jpg,train_D26_0e807ff3-60a5-11ec-8402-0a7404972c70_jpg.rf.WaKwTvyoWE1cKimkRpQU.jpg,train,.jpg
expansion\dog_entropion\train_D26_2e2d99ec-60a5-11ec-8402-0a7404972c70_jpg.rf.4AyrMY9gEN2k1Qu0TeEp.jpg,train_D26_2e2d99ec-60a5-11ec-8402-0a7404972c70_jpg.rf.4AyrMY9gEN2k1Qu0TeEp.jpg,train,.jpg
expansion\dog_entropion\train_D26_36c6735e-60a5-11ec-8402-0a7404972c70_jpg.rf.MSj1dCU9EFlyudr2xgUf.jpg,train_D26_36c6735e-60a5-11ec-8402-0a7404972c70_jpg.rf.MSj1dCU9EFlyudr2xgUf.jpg,train,.jpg
expansion\dog_entropion\train_D27_0366f790-60a5-11ec-8402-0a7404972c70_jpg.rf.Ee030Ciy882OPtGZXtuV.jpg,train_D27_0366f790-60a5-11ec-8402-0a7404972c70_jpg.rf.Ee030Ciy882OPtGZXtuV.jpg,train,.jpg
expansion\dog_entropion\train_D27_0e443206-60a5-11ec-8402-0a7404972c70_jpg.rf.TdKPaKtdKI1b8Yam8WdN.jpg,train_D27_0e443206-60a5-11ec-8402-0a7404972c70_jpg.rf.TdKPaKtdKI1b8Yam8WdN.jpg,train,.jpg
expansion\dog_entropion\train_D27_0e44b9b1-60a5-11ec-8402-0a7404972c70_jpg.rf.9Btre6E8VmQfjxgIaych.jpg,train_D27_0e44b9b1-60a5-11ec-8402-0a7404972c70_jpg.rf.9Btre6E8VmQfjxgIaych.jpg,train,.jpg
expansion\dog_entropion\train_D27_0e47c175-60a5-11ec-8402-0a7404972c70_jpg.rf.R5ZTv3CKct8QgzeyCATD.jpg,train_D27_0e47c175-60a5-11ec-8402-0a7404972c70_jpg.rf.R5ZTv3CKct8QgzeyCATD.jpg,train,.jpg
expansion\dog_entropion\train_D27_0e5ce64e-60a5-11ec-8402-0a7404972c70_jpg.rf.0avaYSKIWGWsQ7gtV0c1.jpg,train_D27_0e5ce64e-60a5-11ec-8402-0a7404972c70_jpg.rf.0avaYSKIWGWsQ7gtV0c1.jpg,train,.jpg
expansion\dog_entropion\train_D27_0e5ed796-60a5-11ec-8402-0a7404972c70_jpg.rf.b8nW17SxI72AKpioOWmO.jpg,train_D27_0e5ed796-60a5-11ec-8402-0a7404972c70_jpg.rf.b8nW17SxI72AKpioOWmO.jpg,train,.jpg
expansion\dog_entropion\train_D27_0e60f655-60a5-11ec-8402-0a7404972c70_jpg.rf.s3heDkKiLuOVHOB4sDWz.jpg,train_D27_0e60f655-60a5-11ec-8402-0a7404972c70_jpg.rf.s3heDkKiLuOVHOB4sDWz.jpg,train,.jpg
expansion\dog_entropion\train_D27_0e64735d-60a5-11ec-8402-0a7404972c70_jpg.rf.SfZncVbvjs338tSNlII5.jpg,train_D27_0e64735d-60a5-11ec-8402-0a7404972c70_jpg.rf.SfZncVbvjs338tSNlII5.jpg,train,.jpg
expansion\dog_entropion\train_D27_0e7a7b4c-60a5-11ec-8402-0a7404972c70_jpg.rf.blMRjb4phBuJZKAleUbb.jpg,train_D27_0e7a7b4c-60a5-11ec-8402-0a7404972c70_jpg.rf.blMRjb4phBuJZKAleUbb.jpg,train,.jpg
expansion\dog_entropion\train_D27_31c8f018-60a5-11ec-8402-0a7404972c70_jpg.rf.Vt0jhxvteyeO3oSNdUne.jpg,train_D27_31c8f018-60a5-11ec-8402-0a7404972c70_jpg.rf.Vt0jhxvteyeO3oSNdUne.jpg,train,.jpg
expansion\dog_entropion\train_D27_33423e52-60a5-11ec-8402-0a7404972c70_jpg.rf.gupshAUFl4NWyuTdhbGf.jpg,train_D27_33423e52-60a5-11ec-8402-0a7404972c70_jpg.rf.gupshAUFl4NWyuTdhbGf.jpg,train,.jpg
expansion\dog_entropion\train_D27_335df8a2-60a5-11ec-8402-0a7404972c70_jpg.rf.GvTxFpzYeekRJBM7MjUV.jpg,train_D27_335df8a2-60a5-11ec-8402-0a7404972c70_jpg.rf.GvTxFpzYeekRJBM7MjUV.jpg,train,.jpg
expansion\dog_entropion\train_D28_036229a1-60a5-11ec-8402-0a7404972c70_jpg.rf.kaZNwBNyDEVF07oJ7DbV.jpg,train_D28_036229a1-60a5-11ec-8402-0a7404972c70_jpg.rf.kaZNwBNyDEVF07oJ7DbV.jpg,train,.jpg
expansion\dog_entropion\train_D28_03635a0e-60a5-11ec-8402-0a7404972c70_jpg.rf.5Jw3273yjzeVQ5XGEKC9.jpg,train_D28_03635a0e-60a5-11ec-8402-0a7404972c70_jpg.rf.5Jw3273yjzeVQ5XGEKC9.jpg,train,.jpg
expansion\dog_entropion\train_D28_03667741-60a5-11ec-8402-0a7404972c70_jpg.rf.ysyedjU4Buo1SRXE8fWi.jpg,train_D28_03667741-60a5-11ec-8402-0a7404972c70_jpg.rf.ysyedjU4Buo1SRXE8fWi.jpg,train,.jpg
expansion\dog_entropion\train_D28_03682148-60a5-11ec-8402-0a7404972c70_jpg.rf.YE1kiw3LpxDolrF0sptF.jpg,train_D28_03682148-60a5-11ec-8402-0a7404972c70_jpg.rf.YE1kiw3LpxDolrF0sptF.jpg,train,.jpg
expansion\dog_entropion\train_D28_0e41096a-60a5-11ec-8402-0a7404972c70_jpg.rf.AaUBXH4tGCGnCmCftfXg.jpg,train_D28_0e41096a-60a5-11ec-8402-0a7404972c70_jpg.rf.AaUBXH4tGCGnCmCftfXg.jpg,train,.jpg
expansion\dog_entropion\train_D28_0e41b0d7-60a5-11ec-8402-0a7404972c70_jpg.rf.QAUUJS35okuV6ltNhbOe.jpg,train_D28_0e41b0d7-60a5-11ec-8402-0a7404972c70_jpg.rf.QAUUJS35okuV6ltNhbOe.jpg,train,.jpg
expansion\dog_entropion\train_D28_0e5a4769-60a5-11ec-8402-0a7404972c70_jpg.rf.zwPWg7g4tUqz81A7gIIh.jpg,train_D28_0e5a4769-60a5-11ec-8402-0a7404972c70_jpg.rf.zwPWg7g4tUqz81A7gIIh.jpg,train,.jpg
expansion\dog_entropion\train_D28_0e5e02bc-60a5-11ec-8402-0a7404972c70_jpg.rf.hXSYlm3f8lxlZIEXZxfR.jpg,train_D28_0e5e02bc-60a5-11ec-8402-0a7404972c70_jpg.rf.hXSYlm3f8lxlZIEXZxfR.jpg,train,.jpg
expansion\dog_entropion\train_D28_0e5f3bb6-60a5-11ec-8402-0a7404972c70_jpg.rf.MCLx4wCVOY7ggycxBC0H.jpg,train_D28_0e5f3bb6-60a5-11ec-8402-0a7404972c70_jpg.rf.MCLx4wCVOY7ggycxBC0H.jpg,train,.jpg
expansion\dog_entropion\train_D28_0e602fbd-60a5-11ec-8402-0a7404972c70_jpg.rf.l5Q9KqyPA0yh1Qbl2SZs.jpg,train_D28_0e602fbd-60a5-11ec-8402-0a7404972c70_jpg.rf.l5Q9KqyPA0yh1Qbl2SZs.jpg,train,.jpg
expansion\dog_entropion\train_D28_0e63fdc6-60a5-11ec-8402-0a7404972c70_jpg.rf.jXL8JFxsovny1JD40Q1P.jpg,train_D28_0e63fdc6-60a5-11ec-8402-0a7404972c70_jpg.rf.jXL8JFxsovny1JD40Q1P.jpg,train,.jpg
expansion\dog_entropion\train_D28_0e801729-60a5-11ec-8402-0a7404972c70_jpg.rf.VOuWmhFgmexsyU0TBk9g.jpg,train_D28_0e801729-60a5-11ec-8402-0a7404972c70_jpg.rf.VOuWmhFgmexsyU0TBk9g.jpg,train,.jpg
expansion\dog_entropion\train_D28_2e2aec11-60a5-11ec-8402-0a7404972c70_jpg.rf.kdBezkwGi95yD6CYABkj.jpg,train_D28_2e2aec11-60a5-11ec-8402-0a7404972c70_jpg.rf.kdBezkwGi95yD6CYABkj.jpg,train,.jpg
expansion\dog_entropion\train_D28_3285ad30-60a5-11ec-8402-0a7404972c70_jpg.rf.pwKUw5nmjd8sRbLqIqlJ.jpg,train_D28_3285ad30-60a5-11ec-8402-0a7404972c70_jpg.rf.pwKUw5nmjd8sRbLqIqlJ.jpg,train,.jpg
expansion\dog_entropion\train_D29_036541a6-60a5-11ec-8402-0a7404972c70_jpg.rf.X5j2LuwiMXtfKR875iJx.jpg,train_D29_036541a6-60a5-11ec-8402-0a7404972c70_jpg.rf.X5j2LuwiMXtfKR875iJx.jpg,train,.jpg
expansion\dog_entropion\train_D29_0365916d-60a5-11ec-8402-0a7404972c70_jpg.rf.eaCoKH0ipKbVA1bWybt1.jpg,train_D29_0365916d-60a5-11ec-8402-0a7404972c70_jpg.rf.eaCoKH0ipKbVA1bWybt1.jpg,train,.jpg
expansion\dog_entropion\train_D29_036c395d-60a5-11ec-8402-0a7404972c70_jpg.rf.BxOGFTBGAp9lKTw3KEOt.jpg,train_D29_036c395d-60a5-11ec-8402-0a7404972c70_jpg.rf.BxOGFTBGAp9lKTw3KEOt.jpg,train,.jpg
expansion\dog_entropion\train_D29_036f9bae-60a5-11ec-8402-0a7404972c70_jpg.rf.tYy5ta9TvZqRbceT15yx.jpg,train_D29_036f9bae-60a5-11ec-8402-0a7404972c70_jpg.rf.tYy5ta9TvZqRbceT15yx.jpg,train,.jpg
expansion\dog_entropion\train_D29_0e42584c-60a5-11ec-8402-0a7404972c70_jpg.rf.bJvlW9VpZDELo1bktyKL.jpg,train_D29_0e42584c-60a5-11ec-8402-0a7404972c70_jpg.rf.bJvlW9VpZDELo1bktyKL.jpg,train,.jpg
expansion\dog_entropion\train_D29_0e462311-60a5-11ec-8402-0a7404972c70_jpg.rf.sZ30ugUiz9sYvJ9P914R.jpg,train_D29_0e462311-60a5-11ec-8402-0a7404972c70_jpg.rf.sZ30ugUiz9sYvJ9P914R.jpg,train,.jpg
expansion\dog_entropion\train_D29_0e7f1491-60a5-11ec-8402-0a7404972c70_jpg.rf.QgFxcec3mjrQtpLgSV56.jpg,train_D29_0e7f1491-60a5-11ec-8402-0a7404972c70_jpg.rf.QgFxcec3mjrQtpLgSV56.jpg,train,.jpg
expansion\dog_entropion\train_D29_2e2da3a5-60a5-11ec-8402-0a7404972c70_jpg.rf.fLJoMC7jLnuVHiMjX2Jn.jpg,train_D29_2e2da3a5-60a5-11ec-8402-0a7404972c70_jpg.rf.fLJoMC7jLnuVHiMjX2Jn.jpg,train,.jpg
expansion\dog_entropion\train_D29_31c88ac1-60a5-11ec-8402-0a7404972c70_jpg.rf.o4PI2HRq7ZHPmEVotLtv.jpg,train_D29_31c88ac1-60a5-11ec-8402-0a7404972c70_jpg.rf.o4PI2HRq7ZHPmEVotLtv.jpg,train,.jpg
expansion\dog_entropion\train_D29_31cbeaac-60a5-11ec-8402-0a7404972c70_jpg.rf.jgve542Y0FTjG5ka1OAT.jpg,train_D29_31cbeaac-60a5-11ec-8402-0a7404972c70_jpg.rf.jgve542Y0FTjG5ka1OAT.jpg,train,.jpg
expansion\dog_entropion\train_D29_335a64e4-60a5-11ec-8402-0a7404972c70_jpg.rf.QXLCNGZtn1RyGl44yg0A.jpg,train_D29_335a64e4-60a5-11ec-8402-0a7404972c70_jpg.rf.QXLCNGZtn1RyGl44yg0A.jpg,train,.jpg
expansion\dog_entropion\train_D29_36a63f0b-60a5-11ec-8402-0a7404972c70_jpg.rf.9oI9SJtMkgtU2fw1b8LC.jpg,train_D29_36a63f0b-60a5-11ec-8402-0a7404972c70_jpg.rf.9oI9SJtMkgtU2fw1b8LC.jpg,train,.jpg
expansion\dog_entropion\train_D29_36a665d9-60a5-11ec-8402-0a7404972c70_jpg.rf.MKQEgjfNwBwVQ6Z5eweB.jpg,train_D29_36a665d9-60a5-11ec-8402-0a7404972c70_jpg.rf.MKQEgjfNwBwVQ6Z5eweB.jpg,train,.jpg
expansion\dog_entropion\train_D2_03653371-60a5-11ec-8402-0a7404972c70_jpg.rf.BhBBxLew1pFXcSu0pCII.jpg,train_D2_03653371-60a5-11ec-8402-0a7404972c70_jpg.rf.BhBBxLew1pFXcSu0pCII.jpg,train,.jpg
expansion\dog_entropion\train_D2_036c6540-60a5-11ec-8402-0a7404972c70_jpg.rf.F4CXlWwlwiunakB1jWYQ.jpg,train_D2_036c6540-60a5-11ec-8402-0a7404972c70_jpg.rf.F4CXlWwlwiunakB1jWYQ.jpg,train,.jpg
expansion\dog_entropion\train_D2_0e436f8a-60a5-11ec-8402-0a7404972c70_jpg.rf.aaXZLgW7T3H8KrY2To3y.jpg,train_D2_0e436f8a-60a5-11ec-8402-0a7404972c70_jpg.rf.aaXZLgW7T3H8KrY2To3y.jpg,train,.jpg
expansion\dog_entropion\train_D2_0e4754be-60a5-11ec-8402-0a7404972c70_jpg.rf.tk5YIWqQFDOy67ONONbG.jpg,train_D2_0e4754be-60a5-11ec-8402-0a7404972c70_jpg.rf.tk5YIWqQFDOy67ONONbG.jpg,train,.jpg
expansion\dog_entropion\train_D2_0e4e1c10-60a5-11ec-8402-0a7404972c70_jpg.rf.twFnvVXllXDUOCy8V2vf.jpg,train_D2_0e4e1c10-60a5-11ec-8402-0a7404972c70_jpg.rf.twFnvVXllXDUOCy8V2vf.jpg,train,.jpg
expansion\dog_entropion\train_D2_0e5990f2-60a5-11ec-8402-0a7404972c70_jpg.rf.f6q8HDy3peZsZUEAwMxM.jpg,train_D2_0e5990f2-60a5-11ec-8402-0a7404972c70_jpg.rf.f6q8HDy3peZsZUEAwMxM.jpg,train,.jpg
expansion\dog_entropion\train_D2_0e59c8c9-60a5-11ec-8402-0a7404972c70_jpg.rf.B6MsYDZTg6o2r8xYwhWo.jpg,train_D2_0e59c8c9-60a5-11ec-8402-0a7404972c70_jpg.rf.B6MsYDZTg6o2r8xYwhWo.jpg,train,.jpg
expansion\dog_entropion\train_D2_0e5e228e-60a5-11ec-8402-0a7404972c70_jpg.rf.xxyYhknwKiSmVDe32snF.jpg,train_D2_0e5e228e-60a5-11ec-8402-0a7404972c70_jpg.rf.xxyYhknwKiSmVDe32snF.jpg,train,.jpg
expansion\dog_entropion\train_D2_0e7f5a68-60a5-11ec-8402-0a7404972c70_jpg.rf.7mVMNCSWemiatYs0vYRg.jpg,train_D2_0e7f5a68-60a5-11ec-8402-0a7404972c70_jpg.rf.7mVMNCSWemiatYs0vYRg.jpg,train,.jpg
expansion\dog_entropion\train_D2_2e2a98ef-60a5-11ec-8402-0a7404972c70_jpg.rf.5Ffp30ozXfzBmxjki7mi.jpg,train_D2_2e2a98ef-60a5-11ec-8402-0a7404972c70_jpg.rf.5Ffp30ozXfzBmxjki7mi.jpg,train,.jpg
expansion\dog_entropion\train_D2_33417f43-60a5-11ec-8402-0a7404972c70_jpg.rf.106TLk66333gWjpEsj2Z.jpg,train_D2_33417f43-60a5-11ec-8402-0a7404972c70_jpg.rf.106TLk66333gWjpEsj2Z.jpg,train,.jpg
expansion\dog_entropion\train_D2_36a675e3-60a5-11ec-8402-0a7404972c70_jpg.rf.u2lOvBknujhkd40Zn1lg.jpg,train_D2_36a675e3-60a5-11ec-8402-0a7404972c70_jpg.rf.u2lOvBknujhkd40Zn1lg.jpg,train,.jpg
expansion\dog_entropion\train_D30_036686ed-60a5-11ec-8402-0a7404972c70_jpg.rf.I5UbV7pN7zOGsohljrAT.jpg,train_D30_036686ed-60a5-11ec-8402-0a7404972c70_jpg.rf.I5UbV7pN7zOGsohljrAT.jpg,train,.jpg
expansion\dog_entropion\train_D30_0e43f97d-60a5-11ec-8402-0a7404972c70_jpg.rf.1hf2OKIrjG7kCasnfE5w.jpg,train_D30_0e43f97d-60a5-11ec-8402-0a7404972c70_jpg.rf.1hf2OKIrjG7kCasnfE5w.jpg,train,.jpg
expansion\dog_entropion\train_D30_0e4de729-60a5-11ec-8402-0a7404972c70_jpg.rf.1F8ZRTXzNcN5Z3KBPnKf.jpg,train_D30_0e4de729-60a5-11ec-8402-0a7404972c70_jpg.rf.1F8ZRTXzNcN5Z3KBPnKf.jpg,train,.jpg
expansion\dog_entropion\train_D30_0e585bc5-60a5-11ec-8402-0a7404972c70_jpg.rf.Sbankl7XHj3VeUkitglh.jpg,train_D30_0e585bc5-60a5-11ec-8402-0a7404972c70_jpg.rf.Sbankl7XHj3VeUkitglh.jpg,train,.jpg
expansion\dog_entropion\train_D30_0e59d27d-60a5-11ec-8402-0a7404972c70_jpg.rf.dvXMreC3zoLcq0RTbBZ1.jpg,train_D30_0e59d27d-60a5-11ec-8402-0a7404972c70_jpg.rf.dvXMreC3zoLcq0RTbBZ1.jpg,train,.jpg
expansion\dog_entropion\train_D30_0e5f0a59-60a5-11ec-8402-0a7404972c70_jpg.rf.f53JixwcYE2asrcijXwp.jpg,train_D30_0e5f0a59-60a5-11ec-8402-0a7404972c70_jpg.rf.f53JixwcYE2asrcijXwp.jpg,train,.jpg
expansion\dog_entropion\train_D30_0e5f644c-60a5-11ec-8402-0a7404972c70_jpg.rf.hov9CunZ4PdxjS2wifdk.jpg,train_D30_0e5f644c-60a5-11ec-8402-0a7404972c70_jpg.rf.hov9CunZ4PdxjS2wifdk.jpg,train,.jpg
expansion\dog_entropion\train_D30_0e60737f-60a5-11ec-8402-0a7404972c70_jpg.rf.KBB1WOVEFYbk3d0cGIoa.jpg,train_D30_0e60737f-60a5-11ec-8402-0a7404972c70_jpg.rf.KBB1WOVEFYbk3d0cGIoa.jpg,train,.jpg
expansion\dog_entropion\train_D30_0e656c4a-60a5-11ec-8402-0a7404972c70_jpg.rf.EqAPrg61RFMilkXzxHUD.jpg,train_D30_0e656c4a-60a5-11ec-8402-0a7404972c70_jpg.rf.EqAPrg61RFMilkXzxHUD.jpg,train,.jpg
expansion\dog_entropion\train_D30_2f202b12-60a5-11ec-8402-0a7404972c70_jpg.rf.xsLzkwBKXJij1lXNKbu7.jpg,train_D30_2f202b12-60a5-11ec-8402-0a7404972c70_jpg.rf.xsLzkwBKXJij1lXNKbu7.jpg,train,.jpg
expansion\dog_entropion\train_D30_328552d0-60a5-11ec-8402-0a7404972c70_jpg.rf.ZiXafvkZWW9XswjgyGpt.jpg,train_D30_328552d0-60a5-11ec-8402-0a7404972c70_jpg.rf.ZiXafvkZWW9XswjgyGpt.jpg,train,.jpg
expansion\dog_entropion\train_D30_333e00e3-60a5-11ec-8402-0a7404972c70_jpg.rf.jyiPxqmg7Dl6KxyBvTh7.jpg,train_D30_333e00e3-60a5-11ec-8402-0a7404972c70_jpg.rf.jyiPxqmg7Dl6KxyBvTh7.jpg,train,.jpg
expansion\dog_entropion\train_D30_33418e3d-60a5-11ec-8402-0a7404972c70_jpg.rf.aLKA3GDzjFJIxKDPROJp.jpg,train_D30_33418e3d-60a5-11ec-8402-0a7404972c70_jpg.rf.aLKA3GDzjFJIxKDPROJp.jpg,train,.jpg
expansion\dog_entropion\train_D30_3341e91a-60a5-11ec-8402-0a7404972c70_jpg.rf.DmoqH2YqBAmntdAgrv2M.jpg,train_D30_3341e91a-60a5-11ec-8402-0a7404972c70_jpg.rf.DmoqH2YqBAmntdAgrv2M.jpg,train,.jpg
expansion\dog_entropion\train_D30_33596af6-60a5-11ec-8402-0a7404972c70_jpg.rf.Z4RKiMdlb6wPad1VGjkS.jpg,train_D30_33596af6-60a5-11ec-8402-0a7404972c70_jpg.rf.Z4RKiMdlb6wPad1VGjkS.jpg,train,.jpg
expansion\dog_entropion\train_D31_0365630a-60a5-11ec-8402-0a7404972c70_jpg.rf.okphR3YaUBzIWEtbgmbz.jpg,train_D31_0365630a-60a5-11ec-8402-0a7404972c70_jpg.rf.okphR3YaUBzIWEtbgmbz.jpg,train,.jpg
expansion\dog_entropion\train_D31_0366efd5-60a5-11ec-8402-0a7404972c70_jpg.rf.HWpiZ0AQTr41XvfKJYM4.jpg,train_D31_0366efd5-60a5-11ec-8402-0a7404972c70_jpg.rf.HWpiZ0AQTr41XvfKJYM4.jpg,train,.jpg
expansion\dog_entropion\train_D31_03680b36-60a5-11ec-8402-0a7404972c70_jpg.rf.cmw9T6If1If9LqixytoU.jpg,train_D31_03680b36-60a5-11ec-8402-0a7404972c70_jpg.rf.cmw9T6If1If9LqixytoU.jpg,train,.jpg
expansion\dog_entropion\train_D31_03691f26-60a5-11ec-8402-0a7404972c70_jpg.rf.jAAodI1HHDPcJJGUnRb1.jpg,train_D31_03691f26-60a5-11ec-8402-0a7404972c70_jpg.rf.jAAodI1HHDPcJJGUnRb1.jpg,train,.jpg
expansion\dog_entropion\train_D31_036f7cb5-60a5-11ec-8402-0a7404972c70_jpg.rf.Djsfa2ljhKjLmwmdz7Om.jpg,train_D31_036f7cb5-60a5-11ec-8402-0a7404972c70_jpg.rf.Djsfa2ljhKjLmwmdz7Om.jpg,train,.jpg
expansion\dog_entropion\train_D31_0e4113cf-60a5-11ec-8402-0a7404972c70_jpg.rf.aid2Zb9qULZAqL6efzgh.jpg,train_D31_0e4113cf-60a5-11ec-8402-0a7404972c70_jpg.rf.aid2Zb9qULZAqL6efzgh.jpg,train,.jpg
expansion\dog_entropion\train_D31_0e4bdd9c-60a5-11ec-8402-0a7404972c70_jpg.rf.TbdUe7Q6y2NB2igB81DI.jpg,train_D31_0e4bdd9c-60a5-11ec-8402-0a7404972c70_jpg.rf.TbdUe7Q6y2NB2igB81DI.jpg,train,.jpg
